序号,学科门类,学校名称,项目类别,项目名称,申请人,年份
1200,交叉学科/综合研,河南理工大学,青年基金项目,德国的红楼梦研究,姚军玲,2011
1201,交叉学科/综合研究,河南理工大学,青年基金项目,基于时间地理学的农村生活用水行为及管理研究—以渭河干流典型农村为例,佟艳,2011
1202,交叉学科/综合研,河南理工大学,青年基金项目,气候变化背景下洪涝灾害风险管理研究——以淮河流域为例,贺山峰,2011
1203,交叉学科/综合研,河南理工大学,青年基金项目,生态视角下中小型城市绿地减灾避难体系研究,樊良新,2011
1204,交叉学科/综合研究,黑龙江大学,青年基金项目,从功能翻译理论的视角探讨语言模因幽默的翻译--从语言模因到文化复制,苏奕华,2011
1205,交叉学科/综合研,黑龙江大学,青年基金项目,西方艺术体制理论研究——从美学到文化社会学的跨越,匡骁,2011
1206,交叉学科/综合研,黑龙江工程学院,青年基金项目,高速公路养护施工区行车风险辨识与度量方法研究,吴彪,2011
1207,交叉学科/综合研,衡阳师范学院,青年基金项目,景观基因视角下的湘西传统聚落景观虚拟重建,郑文武,2011
1208,交叉学科/综合研,衡阳师范学院,青年基金项目,铁路枢纽城市低碳空间形态的模式、评价及对策研究,杨立国,2011
1209,交叉学科/综合研,湖北工业大学,青年基金项目,“语言学转向”视域下的分析学派的马克思主义研究,吴长青,2011
1210,交叉学科/综合研,湖北警官学院,青年基金项目,计算机取证的可信性问题研究,王宁,2011
1211,交叉学科/综合研,湖南城市学院,青年基金项目,可持续发展视角下的农地征收补偿标准及利益分配机制研究,赵旭,2011
1212,交叉学科/综合研,湖南工业大学,青年基金项目,中小企业信用担保产品创新机制研究,何涌,2011
1213,交叉学科/综合研,湖南科技大学,青年基金项目,基于新制度经济学视角的长株潭同城化研究,曾群华,2011
1214,交叉学科/综合研,湖南科技大学,青年基金项目,唐代景教文献整理与综合研究,聂志军,2011
1215,交叉学科/综合研,湖南理工学院,青年基金项目,区域文化产业群战略空间定位与提升路径研究,王文锋,2011
1216,交叉学科/综合研究,湖南理工学院,青年基金项目,两型农业技术扩散机理与农户选择研究——基于湖南省水稻主产区农户样本实证分,邓正华,2011
1217,交叉学科/综合研,湖南农业大学,青年基金项目,我国新型农村养老保险制度可持续发展研究,刘冰,2011
1218,交叉学科/综合研,湖南农业大学,青年基金项目,具有时滞及马尔可夫链的随机动态商业周期模型研究,周路军,2011
1219,交叉学科/综合研,湖南师范大学,青年基金项目,《红楼梦》语--图史研究,秦剑蓝,2011
1220,交叉学科/综合研,湖州师范学院,青年基金项目,养老需求与老龄产业发展研究——基于浙江省的实证分析,何小勤,2011
1221,交叉学科/综合研,湖州师范学院,青年基金项目,善治理论下的网络谣言传播与危机管理研究,刘荣,2011
1222,交叉学科/综合研,华东交通大学,青年基金项目,中国高铁客运流量机制分析与建模研究,万涛,2011
1223,交叉学科/综合研,华东交通大学,青年基金项目,后web2.0时代的数字媒体艺术研究,涂波,2011
1224,交叉学科/综合研究,华东交通大学,青年基金项目,基于DPSIR模型和熵值法的我国生物燃料可持续发展综合指数评价及对策研究,孙剑萍,2011
1225,交叉学科/综合研,华东交通大学,青年基金项目,社会认同理论下译者主体的翻译认知过程模式,谭素琴,2011
1226,交叉学科/综合研,华东理工大学,青年基金项目,基于Kano模型的消费者感性满意研究,闫宏斌,2011
1227,交叉学科/综合研,华东理工大学,青年基金项目,我国学龄儿童体质健康及生活习惯的研究-以农民工子女为,叶心明,2011
1228,交叉学科/综合研,华东理工大学,青年基金项目,波动率长期记忆性的成因分析--基于股市微观模型的研究,顾高峰,2011
1229,交叉学科/综合研,华东理工大学,青年基金项目,两岸文化交流下的闽南古村落保护与发展研究,张杰,2011
1230,交叉学科/综合研,华东政法大学,青年基金项目,主动取证技术对电子证据效力的影响,王弈,2011
1231,交叉学科/综合研,华南理工大学,青年基金项目,基于复杂网络链路预测的大众生产系统信息挖掘,姚灿中,2011
1232,交叉学科/综合研,华南理工大学,青年基金项目,我国农村公共产品分类供给与公共事务地方治理研究,周锐波,2011
1233,交叉学科/综合研,华南农业大学,青年基金项目,农民工权益保护视角下的工伤保险制度研究——以珠三角为,吕惠琴,2011
1234,交叉学科/综合研,华南农业大学,青年基金项目,近代广东农会与中共的乡村动员研究,唐元平,2011
1235,交叉学科/综合研,华南农业大学,青年基金项目,PTGARCH模型的贝叶斯检验及其在经济金融波动问题中的应,夏强,2011
1236,交叉学科/综合研,华南师范大学,青年基金项目,低碳视角下城市土地利用格局的优化决策研究——以广州为,付迎春,2011
1237,交叉学科/综合研,华中科技大学,青年基金项目,高校社会科学管理数据分析及决策支持研究,王玉明,2011
1238,交叉学科/综合研,华中科技大学,青年基金项目,当前农村土地纠纷的产生原因、特征及化解机制研究,郭亮,2011
1239,交叉学科/综合研究,华中科技大学,青年基金项目,差序格局下关系地位竞争对员工工作场所非伦理行为的影响机理研究,谭亚莉,2011
1240,交叉学科/综合研,华中农业大学,青年基金项目,基于情景分析的农业保险公司风险管理策略研究,张红梅,2011
1241,交叉学科/综合研,华中农业大学,青年基金项目,战后美国高等外语教育发展的理论与实践研究,龚献静,2011
1242,交叉学科/综合研,华中师范大学,青年基金项目,英语世界老学研究,吴雪萌,2011
1243,交叉学科/综合研,华中师范大学,青年基金项目,经济伦理学研究的实验方法探索,沈昊驹,2011
1244,交叉学科/综合研,华中师范大学,青年基金项目,改革开放以来人民调解模式比较研究,董小红,2011
1245,交叉学科/综合研,淮阴师范学院,青年基金项目,政府支持背景下地方高校债务化解的模式、绩效与机制创新,李永宁,2011
1246,交叉学科/综合研,惠州学院,青年基金项目,清代中期坟产争讼问题研究——基于巴县档案为中心的考察,魏顺光,2011
1247,交叉学科/综合研,吉林大学,青年基金项目,基于跨文化语境的赖肖尔与东西方交流,张素菊,2011
1248,交叉学科/综合研,吉林农业大学发展学,青年基金项目,中国原油进口空间格局演进与优化研究,程淑佳,2011
1249,交叉学科/综合研,吉林师范大学,青年基金项目,清代满族萨满教演变及影响研究,姜小莉,2011
1250,交叉学科/综合研究,吉首大学,青年基金项目,社会转型期乡村文艺活动的传承与变迁研究：基于湘、鄂、渝、黔边区的实证分析,邹晓玲,2011
1251,交叉学科/综合研,集美大学,青年基金项目,我国清洁发展机制（CDM）项目社会评估范式研究,肖静,2011
1252,交叉学科/综合研,暨南大学,青年基金项目,基于多元利益主体的跨行政区域基础设施合作供给及其机制,王鹏,2011
1253,交叉学科/综合研,暨南大学,青年基金项目,国家、教育与宗教：社会变迁中的近代中国基督教教育会研,张龙平,2011
1254,交叉学科/综合研,江西理工大学,青年基金项目,基于网络舆情演变的基层政府危机管理研究,胡建华,2011
1255,交叉学科/综合研究,江西农业大学,青年基金项目,养殖户安全畜产品生产行为的影响因素及政府监管政策优化研究—以江西为例,张雅燕,2011
1256,交叉学科/综合研究,昆明理工大学,青年基金项目,少数民族典型民居文化特质数字化研究——以云南氐羌族群井干系建筑为例,尹睿婷,2011
1257,交叉学科/综合研,兰州大学,青年基金项目,敦煌释音与唐五代译经研究,张颖,2011
1258,交叉学科/综合研,兰州交通大学,青年基金项目,虚拟应急物流网络环境下应急物资动态调度策略及风险管理,王庆荣,2011
1259,交叉学科/综合研,辽宁大学,青年基金项目,新型农村养老保险动态适度给付水平研究,孙雅娜,2011
1260,交叉学科/综合研,聊城大学,青年基金项目,古写本《尚书》异文研究,赵立伟,2011
1261,交叉学科/综合研究,聊城大学,青年基金项目,山东省乡民艺术保护与旅游开发研究——以柳林花鼓、聊斋俚曲、长岛渔号为例,刘建峰,2011
1262,交叉学科/综合研,鲁东大学,青年基金项目,支持消费者隐私权益的数字版权保护机制研究,高伟,2011
1263,交叉学科/综合研究,闽江学院,青年基金项目,地震灾害及潜在危险地区居民灾害认知与应对行为研究——以闽台地区为例,赵明,2011
1264,交叉学科/综合研,南京财经大学,青年基金项目,复杂产业网络演化和集聚耦合机理及实证研究,邱玉琢,2011
1265,交叉学科/综合研,南京大学,青年基金项目,流动性黑洞情景下投资者订单执行最优策略研究,刘海飞,2011
1266,交叉学科/综合研,南京大学,青年基金项目,基于商业信用合同的供应链决策优化问题的研究,吴婷,2011
1267,交叉学科/综合研,南京大学,青年基金项目,和谐校园建构中的我国高校突发性群体事件应对机制研究,梁德友,2011
1268,交叉学科/综合研,南京工业大学,青年基金项目,不确定环境下典型行业越库调度问题的建模与求解,吴斌,2011
1269,交叉学科/综合研,南京航空航天大学,青年基金项目,区域文化意象驱动的产品品牌造型基因进化研究,胡伟峰,2011
1270,交叉学科/综合研究,南京航空航天大学,青年基金项目,基于移动数字娱乐交互技术的皮影戏非物质文化遗产保护与应用研究,黄秋野,2011
1271,交叉学科/综合研,南京理工大学,青年基金项目,生物反恐体系中多部门多环节应急协同决策方法研究,刘明,2011
1272,交叉学科/综合研,南京林业大学,青年基金项目,基于多agent的林权交易市场仿真模型研究——以浙江为例,谢煜,2011
1273,交叉学科/综合研,南京林业大学,青年基金项目,弹性思维下的文化遗产旅游开发研究,沈苏彦,2011
1274,交叉学科/综合研,南京林业大学,青年基金项目,大型保障房项目群全寿命周期组织研究,毛鹏,2011
1275,交叉学科/综合研,南京农业大学,青年基金项目,软实力视阈下中国影视剧文化品牌国际化战略研究,路璐,2011
1276,交叉学科/综合研,南京审计学院,青年基金项目,媒介与老年人精神慰藉：基于日常生活建构的视角,殷文,2011
1277,交叉学科/综合研,南京审计学院,青年基金项目,基于医疗保险承受能力视角的农民工分类分层医疗保险方案,吴传俭,2011
1278,交叉学科/综合研,南京审计学院,青年基金项目,政府IT项目绩效审计评价方法研究,黄兵,2011
1279,交叉学科/综合研,南京邮电大学,青年基金项目,中国古代域外香料作物本土化研究,严小青,2011
1280,交叉学科/综合研,南京中医药大学,青年基金项目,中国中医文化传播史研究,王明强,2011
1281,交叉学科/综合研究,南京中医药大学,青年基金项目,突发公共卫生事件频发背景下我国居民健康素养的调查和干预措施研究,王高玲,2011
1282,交叉学科/综合研,南开大学,青年基金项目,中国形象与俄罗斯民族身份的建构,陈金鹏,2011
1283,交叉学科/综合研,宁夏大学,青年基金项目,西北地区非物质文化遗产传承与保护的旅游开发机制研究,苗红,2011
1284,交叉学科/综合研,青岛农业大学,青年基金项目,和谐社会视阈下新生代农民工社会心态状况及策略研究,刘启营,2011
1285,交叉学科/综合研究,清华大学,青年基金项目,我国教育不平等的影响机制及实证研究：基于代际传递理论的视角,刘震,2011
1286,交叉学科/综合研,曲阜师范大学,青年基金项目,基于生物特征水印的数字版权保护关键问题研究,崔新春,2011
1287,交叉学科/综合研,曲阜师范大学,青年基金项目,中国公众食品包装安全风险认知、行为特征与政府规制研究,陈默,2011
1288,交叉学科/综合研,三峡大学,青年基金项目,《上海博物馆藏战国楚竹书（七）》研究,蔡树才,2011
1289,交叉学科/综合研,山东大学,青年基金项目,全球化背景下中国民族动漫产业品牌建构与核心竞争力研究,丁培卫,2011
1290,交叉学科/综合研,山东大学,青年基金项目,现代医学情境下的尊严死亡研究,王云岭,2011
1291,交叉学科/综合研,山东大学,青年基金项目,基于劳动关系治理视角的工业民主问题研究,陈微波,2011
1292,交叉学科/综合研,山东大学,青年基金项目,消费者网上银行采纳意愿实证研究,盖建华,2011
1293,交叉学科/综合研究,山东工商学院,青年基金项目,基于可持续发展的蔬菜产业竞争力动态仿真与评价研究-----以山东蔬菜产业为例,朱智强,2011
1294,交叉学科/综合研究,山东经济学院,青年基金项目,过度投资与通货膨胀之间的传导机制研究——兼论中国式通货膨胀的微观经济基础,李鑫,2011
1295,交叉学科/综合研,山东科技大学,青年基金项目,投资消费信心与金融系统互动机理研究,辛宝贵,2011
1296,交叉学科/综合研,山东理工大学,青年基金项目,基于粗糙集的不确定性数据动态挖掘与商务智能研究,黄顺亮,2011
1297,交叉学科/综合研究,上海海事大学,青年基金项目,中印文化交流视角中弥勒造像文化特征的起源与历史变迁问题研究,刘慧,2011
1298,交叉学科/综合研,上海交通大学,青年基金项目,基于信息技术的居家养老服务体验优化策略,顾振宇,2011
1299,交叉学科/综合研究,上海金融学院,青年基金项目,区域治理视野下的公共管理系统竞争与协同机制研究——以长三角为例,李响,2011
1300,交叉学科/综合研,上海体育学院,青年基金项目,社会生态环境视域下随班就读学生体育活动参与度的研究,吴雪萍,2011
1301,交叉学科/综合研,上海外国语大学,青年基金项目,新时期以来英美女作家小说翻译研究,李红玉,2011
1302,交叉学科/综合研,上海政法学院,青年基金项目,国家形象的修辞构建与传播,赵微,2011
1303,交叉学科/综合研,上海中医药大学,青年基金项目,《黄帝内经》四大传本异文研究,张亭立,2011
1304,交叉学科/综合研,深圳大学,青年基金项目,拥堵收费影响下的城市公交结构优化方法研究,邹亮,2011
1305,交叉学科/综合研,沈阳体育学院,青年基金项目,运动决策情景中信息加工的认知特征与神经机制,王洪彪,2011
1306,交叉学科/综合研究,石家庄铁道大学,青年基金项目,时空视野下人类流感疫情的全球性起源、传播与迁移（1918—2010）,綦朝晖,2011
1307,交叉学科/综合研,首都经济贸易大学,青年基金项目,高水平射击运动员专项认知眼动特征的研究,廖彦罡,2011
1308,交叉学科/综合研,首都师范大学,青年基金项目,壮族村寨声景生态文化遗存的个案研究,邓志勇,2011
1309,交叉学科/综合研,首都师范大学,青年基金项目,高校交叉学科建设分析与对策研究,郑文涛,2011
1310,交叉学科/综合研,四川大学,青年基金项目,晚明清初禅宗与诗歌研究,李瑄,2011
1311,交叉学科/综合研,四川大学,青年基金项目,女性文章与明清社会,唐新梅,2011
1312,交叉学科/综合研,四川大学锦城学院,青年基金项目,在实证与阐释之间——文学人类学多重证据法的理论与实践,杨骊,2011
1313,交叉学科/综合研,四川文理学院,青年基金项目,手机电视节目形态研究,吴仕华,2011
1314,交叉学科/综合研究,苏州大学,青年基金项目,高速交通组织下都市圈游憩空间网络优化发展研究——以长三角为例,黄泰,2011
1315,交叉学科/综合研,苏州大学,青年基金项目,误读、挪用与吸纳——国外纪录片理论与流派的中国化研究,陈一,2011
1316,交叉学科/综合研究,苏州科技学院,青年基金项目,快速城市化过程中郊区失地农民利益保障研究——基于不同住区空间的实证分析,范凌云,2011
1317,交叉学科/综合研究,塔里木大学,青年基金项目,多元文化背景中新疆南疆高校各民族大学生媒介素养状况及教育研究,解庆锋,2011
1318,交叉学科/综合研,台州学院,青年基金项目,设计驱动的技术创新网络-知识流动视角的实证及应用,陈国栋,2011
1319,交叉学科/综合研究,天津财经大学,青年基金项目,国际经济合作法制化不平衡性研究——兼论国际贸易法制对国际货币金融法制的借,张川华,2011
1320,交叉学科/综合研究,天津城市建设学院,青年基金项目,基于上证主要板块指数相关分析的多变量金融混沌时序重构与预测技术研究,修妍,2011
1321,交叉学科/综合研,天津大学,青年基金项目,中国文物建筑测绘史研究（1900年至今）,张凤梧,2011
1322,交叉学科/综合研,天津大学,青年基金项目,中国贸易隐含碳转移变化与国际产业分工,王媛,2011
1323,交叉学科/综合研究,天津大学,青年基金项目,新凯恩斯主义宏观金融模型下我国违约利率期限结构与宏观经济因素间互动关系研,苏云鹏,2011
1324,交叉学科/综合研,天津大学,青年基金项目,基于系统论的中国现代城市雕塑全寿命期设计方法研究,王鹤,2011
1325,交叉学科/综合研,天津体育学院,青年基金项目,我国青少年校园足球的发展模式研究,王炜华,2011
1326,交叉学科/综合研究,天津医科大学,青年基金项目,基于现场和网络视域的男同性恋者艾滋病认知及相关行为特征调查,崔壮,2011
1327,交叉学科/综合研,天津医科大学,青年基金项目,基于数据挖掘技术的医疗保险信息分析的应用研究,李长平,2011
1328,交叉学科/综合研,天津中医药大学,青年基金项目,基于授权理论的护理人员职业倦怠行为学干预研究,刘彦慧,2011
1329,交叉学科/综合研究,同济大学,青年基金项目,马克思主义、现象学和分析哲学比较研究的一种新视域——后存在学的存在之思,李菁,2011
1330,交叉学科/综合研究,同济大学,青年基金项目,当前中国社会舆论表达与意见冲突：基于抗争政治理论视角的研究,卞清,2011
1331,交叉学科/综合研,温州大学,青年基金项目,农业技术创新体系中合作社的作用及其实现机制研究,罗建利,2011
1332,交叉学科/综合研,无锡工艺职业技术学,青年基金项目,校企联合定向教育与贫困代际转移阻断研究,冯燕芳,2011
1333,交叉学科/综合研,无锡商业职业技术学,青年基金项目,江南水乡古镇旅游开发的多维空间演化与调控研究,郭文,2011
1334,交叉学科/综合研,武汉工程大学,青年基金项目,清代河官与河政研究,金诗灿,2011
1335,交叉学科/综合研,武汉工业学院,青年基金项目,当代中国大陆汉传佛教慈善组织管理与运行模式研究,林志刚,2011
1336,交叉学科/综合研,武汉科技大学,青年基金项目,社会保障制度中国家责任研究,钟会兵,2011
1337,交叉学科/综合研,武汉科技大学,青年基金项目,中国和印度面向欧美的服务外包形象比较研究：基于符号学,张云川,2011
1338,交叉学科/综合研究,武汉科技大学,青年基金项目,ESP导向下基于语言学及文化理论的BEC文本解构主义范式归解与研究,乔琼,2011
1339,交叉学科/综合研,武汉理工大学,青年基金项目,支撑战略性新兴产业发展的技术创新服务平台构建与运行研,牟仁艳,2011
1340,交叉学科/综合研,武汉理工大学,青年基金项目,多层与局部交互的创新合作网络的演化研究,余谦,2011
1341,交叉学科/综合研,西安建筑科技大学,青年基金项目,城市公共空间应急避难设施设计研究,赵锋,2011
1342,交叉学科/综合研究,西安交通大学,青年基金项目,基于专业学术团体的协作组网络体系对促进女性健康、构建和谐社会的作用研究,段小艺,2011
1343,交叉学科/综合研,西安科技大学,青年基金项目,学术剽窃源头--科研诚信金字塔基础层学术学风建设的比较,李婉丽,2011
1344,交叉学科/综合研,西北大学,青年基金项目,明代书学文献整理与研究,赵阳阳,2011
1345,交叉学科/综合研,西北大学,青年基金项目,多元化利用方式下的农村生活能源消费行为与区域模式研究,吴文恒,2011
1346,交叉学科/综合研究,西北工业大学,青年基金项目,核心企业外向型技术学习能力、知识扩散与复杂装备制造业集群创新关系研究,李慧,2011
1347,交叉学科/综合研,西北民族大学,青年基金项目,藏族题材影视作品对藏族地区和谐文化建设的影响及对策研,王春丽,2011
1348,交叉学科/综合研,西北农林科技大学,青年基金项目,转型期农村合作社发展的社会基础研究,赵晓峰,2011
1349,交叉学科/综合研,西北农林科技大学,青年基金项目,《1919—1949：中日文本里日本“印象”之比较研究》,刘翌,2011
1350,交叉学科/综合研,西藏大学,青年基金项目,藏语词汇计量分析,扎西加,2011
1351,交叉学科/综合研,西南财经大学,青年基金项目,基于基因表达式编程和粒子群优化算法的金融风险预警模型,李太勇,2011
1352,交叉学科/综合研,西南财经大学,青年基金项目,信息技术网络效应与区域经济增长方式的转变：理论与实证,张红历,2011
1353,交叉学科/综合研,西南大学,青年基金项目,中国美术史中的图像与文学关系研究,李彦锋,2011
1354,交叉学科/综合研,西南大学,青年基金项目,基于多Agent仿真的网络舆情传播机制研究,余亮,2011
1355,交叉学科/综合研究,西南交通大学,青年基金项目,故障相关性的Copula统计分析及其在铁路运输可靠性评价中的应用,唐家银,2011
1356,交叉学科/综合研,西南交通大学,青年基金项目,城乡统筹背景下西部农民专业合作组织知识管理研究,刘凤,2011
1357,交叉学科/综合研究,西南林业大学,青年基金项目,基于生态位原理的少数民族地区地域性特色景观研究——以西双版纳为例,陈娟,2011
1358,交叉学科/综合研究,厦门大学,青年基金项目,体制转型背景下的城市蔓延机理与调控研究——以闽东南区域为例,洪世键,2011
1359,交叉学科/综合研,湘潭大学,青年基金项目,西方刑事诉讼、证据法的神学起源：以基督教“良心”为中,佀化强,2011
1360,交叉学科/综合研,忻州师范学院,青年基金项目,地狱观念与中古文学,陈龙,2011
1361,交叉学科/综合研究,新疆大学,青年基金项目,影视人类学视域中的新疆区域文化身份的影像塑造与多元文化资源开发研究,张玉霞,2011
1362,交叉学科/综合研,新疆农业大学,青年基金项目,新疆各民族大学生中华文化认同研究,董晔,2011
1363,交叉学科/综合研究,新疆师范大学,青年基金项目,基于多源遥感数据的新疆绿洲城市时空演变机制研究,阿里木江.卡斯木,2011
1364,交叉学科/综合研,新疆师范大学,青年基金项目,新疆维、汉双语教师绩效管理模型的构建,刘贵雄,2011
1365,交叉学科/综合研,信阳师范学院,青年基金项目,手机媒体对青少年价值观影响的实证探索与教育对策研究,何安明,2011
1366,交叉学科/综合研究,玉溪师范学院,青年基金项目,少数民族语言对汉语发展的影响——以云南地方文献中的语言文献为例,赵锦华,2011
1367,交叉学科/综合研究,云南财经大学,青年基金项目,云南人口较少民族教育实践与文化变迁------布朗族社区文化生态传承的民族志研,郗春嫒,2011
1368,交叉学科/综合研,云南财经大学,青年基金项目,云计算环境下基于信息熵的风险研究与度量,姜茸,2011
1369,交叉学科/综合研,云南师范大学,青年基金项目,云南少数民族宗教绘画技艺与审美文化研究,陈凡,2011
1370,交叉学科/综合研,漳州师范学院,青年基金项目,语文课程语体风格内容的认知研究,黄强军,2011
1371,交叉学科/综合研,浙江财经学院,青年基金项目,基于认知科学的道德普遍性研究,亓奎言,2011
1372,交叉学科/综合研,浙江大学,青年基金项目,工程伦理研究的经验转向,于爽,2011
1373,交叉学科/综合研究,浙江大学城市学院,青年基金项目,沉迷与抵抗——新媒体环境下“迷”与“反迷”的文化生产力研究,方玲玲,2011
1374,交叉学科/综合研,浙江大学城市学院,青年基金项目,整合式城市文化规划战略框架研究,张佳,2011
1375,交叉学科/综合研究,浙江工商大学,青年基金项目,新型农村合作医疗制度对贫困地区农户大病风险管理机制影响的研究,李哲,2011
1376,交叉学科/综合研究,浙江工商大学,青年基金项目,基于GVC和NVC双重嵌入的中国代工制造业升级路径与政策优化研究,胡峰,2011
1377,交叉学科/综合研,浙江工商大学,青年基金项目,公共游憩的空间供给与城乡均衡模式研究,张海霞,2011
1378,交叉学科/综合研究,浙江工商大学,青年基金项目,现代性视阈中民国书刊民族化设计研究——以1915至1936年的上海出版物为例,沈珉,2011
1379,交叉学科/综合研,浙江工商大学,青年基金项目,中国经常项目动态演化路径研究：基于公司治理演化的微观,方霞,2011
1380,交叉学科/综合研,浙江工商大学,青年基金项目,基于非标准场合的破产概率研究,陈志娟,2011
1381,交叉学科/综合研,浙江工商大学,青年基金项目,中美建筑遗产保护体系及保护状况比较研究,王忄宁,2011
1382,交叉学科/综合研,浙江工业大学,青年基金项目,1980-2010：杭州公共空间与公共生活的三十年变迁史,戴晓玲,2011
1383,交叉学科/综合研究,浙江工业大学,青年基金项目,老龄化背景下城市老年人居住消费与保障研究——基于住房需求视角的杭州市实证,高辉,2011
1384,交叉学科/综合研,浙江工业大学,青年基金项目,区域碳排放核算方法和低碳发展评价指标体系研究,叶瑞克,2011
1385,交叉学科/综合研究,浙江工业大学,青年基金项目,基于专家和公众角度的城市绿地生态服务功能价值评估体系和优化实证研究,武文婷,2011
1386,交叉学科/综合研,浙江工业大学,青年基金项目,基于认知负荷的多媒体学习环境构建研究,赵立影,2011
1387,交叉学科/综合研,浙江万里学院,青年基金项目,艺术视角下的自然人机交互应用研究,陈实,2011
1388,交叉学科/综合研,郑州大学,青年基金项目,南宋前期中原文献南传研究,王建生,2011
1389,交叉学科/综合研究,郑州航空工业管理学院,青年基金项目,快速城市化背景下我国人居环境建设的文化关注与可持续发展研究,任君,2011
1390,交叉学科/综合研,郑州航空工业管理学,青年基金项目,我国农业科技信息需求系统与科技信息供给系统对接机制研,孙兆刚,2011
1391,交叉学科/综合研,中国传媒大学,青年基金项目,电影院与中国现代城市文化,张一玮,2011
1392,交叉学科/综合研,中国计量学院,青年基金项目,知识产权视野下非物质文化遗产保护模式研究——以浙江省,刘瑾,2011
1393,交叉学科/综合研,中国矿业大学,青年基金项目,城镇居民低碳化能源消费行为及政策引导研究,芈凌云,2011
1394,交叉学科/综合研,中国矿业大学,青年基金项目,碳减排约束下的能源价格及产业发展系统作用机制及政策研,何凌云,2011
1395,交叉学科/综合研,中国矿业大学,青年基金项目,我国武术无形资产的开发与保护研究,杨家坤,2011
1396,交叉学科/综合研究,中国农业大学,青年基金项目,农民专业合作社的社会资本及其作用机制研究：基于宏观、中观与微观相结合的视,廖媛红,2011
1397,交叉学科/综合研,中国人民大学,青年基金项目,汉字部首的语义模型研究,胡鹤,2011
1398,交叉学科/综合研,中国人民大学,青年基金项目,价格机制与在线交易的关系机理：基于心理账户的研究,钱明辉,2011
1399,交叉学科/综合研,中国人民大学,青年基金项目,基于多主体的金融市场杠杆风险监管策略研究,孙彩虹,2011
1400,交叉学科/综合研,中国人民大学,青年基金项目,世界遗产地旅游发展中的社区参与机制研究—以北京地区为,苏明明,2011
1401,交叉学科/综合研,中国人民公安大学,青年基金项目,新生代打工妹自杀的深层次原因剖析,周俊山,2011
1402,交叉学科/综合研,中国石油大学（华,青年基金项目,石化行业温室气体排放变动分析及减排策略研究,刘玲,2011
1403,交叉学科/综合研,中国石油大学（华,青年基金项目,蕺山后学文献整理及思想研究,张瑞涛,2011
1404,交叉学科/综合研,中南大学,青年基金项目,物联网环境下电子废弃物资源化的激励研究,张红宇,2011
1405,交叉学科/综合研,中山大学,青年基金项目,《道德训喻的文学修辞——塞涅卡<道德书简>研究》,肖剑,2011
1406,交叉学科/综合研,中山大学,青年基金项目,基于社会网络和社会参与的老年人精神赡养研究,钱锡红,2011
1407,交叉学科/综合研究,中央财经大学,青年基金项目,虚拟公共领域功能实现模式研究——基于网民“热点行为”的群体动力学实证分析,曹怀虎,2011
1408,交叉学科/综合研,中央财经大学,青年基金项目,基于关系的中小节能服务企业贷款模式研究,黄志烨,2011
1409,交叉学科/综合研,重庆师范大学,青年基金项目,灾害最优救援响应决策理论与方法研究,戴技才,2011
1410,交叉学科/综合研,重庆师范大学,青年基金项目,加速城镇化时期三峡库区土地退化治理机制研究,李忠峰,2011
1411,交叉学科/综合研,重庆文理学院,青年基金项目,基于文化遗产视角的城市文化研究,余建荣,2011
1412,交叉学科/综合研,重庆文理学院,青年基金项目,习惯法对（西南）民族地区产权制度移植与竞合模式影响研,谷继建,2011
1413,交叉学科/综合研,遵义师范学院,青年基金项目,萨特在中国的影响研究,刘大涛,2011
1414,交叉学科/综合研究,华东师范大学,自筹经费项目,转型期学校可持续发展教育与水文化教育关联之探究——基于“长江水学校”项目,梁艳,2011
1415,教育学,安徽师范大学,规划基金项目,农村学校改进的制度分析与路径选择研究,周兴国,2011
1416,教育学,安徽师范大学,规划基金项目,农村幼儿园布局调整研究——以安徽省为例,吴玲,2011
1417,教育学,安阳师范学院,规划基金项目,民国时期我国私立大学经费来源研究,王彦才,2011
1418,教育学,北华大学,规划基金项目,基于课程与教学指向的大学教师发展研究,张德良,2011
1419,教育学,北京城市学院,规划基金项目,我国民办高校分类管理机制研究,魏真,2011
1420,教育学,北京大学,规划基金项目,区域教学信息化促进教育公平的效能研究,吴筱萌,2011
1421,教育学,北京大学,规划基金项目,一体化：中国现代教育的形成（1862-1927）,李剑萍,2011
1422,教育学,北京工业大学,规划基金项目,中国特色高校治理评价指标体系研究,王绽蕊,2011
1423,教育学,北京理工大学,规划基金项目,高校大学生专业选择机制研究,庞海芍,2011
1424,教育学,北京师范大学,规划基金项目,关于幼儿发展性评价的实践研究,黄珊,2011
1425,教育学,北京师范大学,规划基金项目,运动干预对青少年身体姿势健康促进的模式研究,纪仲秋,2011
1426,教育学,北京师范大学,规划基金项目,现代教育的探索：杜威的问题与范式,郭法奇,2011
1427,教育学,毕节学院,规划基金项目,毕节试验区高等教育特色发展研究,陈忠勇,2011
1428,教育学,长沙理工大学,规划基金项目,非洲来华留学生教育研究,熊丽君,2011
1429,教育学,成都学院,规划基金项目,“学术位差”与研究行为取向：科学研究积累优势限度的视,杨林,2011
1430,教育学,川北医学院,规划基金项目,全科医生专业知识构成与培养模式探讨,谢建平,2011
1431,教育学,大连理工大学,规划基金项目,基于三螺旋理论的区域“产学研”创新模式的研究,张秀萍,2011
1432,教育学,大连理工大学,规划基金项目,基于区域差距的高等教育公平评价体系构建研究,宋丹,2011
