序号,学科门类,学校名称,项目类别,项目名称,申请人,年份
603,交叉学科/综合研究,大连理工大学,青年基金项目,网络借贷信用风险评估及投资决策研究,郭艳红,2014
604,交叉学科/综合研究,大连理工大学,青年基金项目,面向价值共创的云制造自治实体合作机理研究,白朝阳,2014
605,交叉学科/综合研究,大连理工大学,青年基金项目,城市内涝背景下雨洪控制在城乡规划管理中的制度化研究,沈娜,2014
606,交叉学科/综合研究,大连理工大学,青年基金项目,基于可供性理论的北方养老建筑无障碍设计方法研究,刘建军,2014
607,交叉学科/综合研究,大连理工大学,青年基金项目,数字虚拟博物馆与新农村文化建设实践研究,耿阳,2014
608,交叉学科/综合研究,大连外国语大学,青年基金项目,学术思潮与日本近代《论语》学,张士杰,2014
609,交叉学科/综合研究,东北大学,青年基金项目,英国母语教育政策研究及其对我国母语教学实践的启示,高丹薇,2014
610,交叉学科/综合研究,东北农业大学,青年基金项目,基于CAS理论的污灌区多主体行为动态仿真及综合管理模式研究,崔嵩,2014
611,交叉学科/综合研究,东南大学,青年基金项目,基于竞赛模拟的高校创业教育创新链式协同运作模式研究,周勇,2014
612,交叉学科/综合研究,对外经济贸易大学,青年基金项目,极端市场风险下投资者决策行为模式研究,谢海滨,2014
613,交叉学科/综合研究,福建师范大学,青年基金项目,贫困农户对气候变化及其影响的感知与生计适应研究,祁新华,2014
614,交叉学科/综合研究,复旦大学,青年基金项目,非寿险随机性索赔准备金评估统计模型与方法,段白鸽,2014
615,交叉学科/综合研究,复旦大学,青年基金项目,吐蕃时期藏译汉传佛典研究,任小波,2014
616,交叉学科/综合研究,广东财经大学,青年基金项目,海洋保护区生态旅游发展的社区参与适宜性评价模型研究,王芳,2014
617,交叉学科/综合研究,广东财经大学,青年基金项目,基于群体智能的社交网络用户影响力研究,张宇山,2014
618,交叉学科/综合研究,广东财经大学,青年基金项目,面向不平衡高维数据的多核全间隔支持向量机及应用研究,戴宏亮,2014
619,交叉学科/综合研究,广东医学院,青年基金项目,邻避设施选址困境及治理路径研究——基于协商民主的视角,张利周,2014
620,交叉学科/综合研究,广州大学,青年基金项目,国家、市场与社会：旅游地近郊民族社区景观商品化的社会机制研究,陈丽坤,2014
621,交叉学科/综合研究,贵州财经大学,青年基金项目,建国初期黔南民族地区城乡卫生治理与国家权力控制研究（1949—1956）,王璐璐,2014
622,交叉学科/综合研究,贵州大学,青年基金项目,海外苗族研究述评与译介,何泠静,2014
623,交叉学科/综合研究,杭州电子科技大学,青年基金项目,数字化转型背景下的我国出版产业政策内容与绩效研究,赵礼寿,2014
624,交叉学科/综合研究,杭州科技职业技术学院,青年基金项目,新能源产业集群发展影响因素及对策研究,郭立伟,2014
625,交叉学科/综合研究,合肥工业大学,青年基金项目,社会资本对村级公共产品供给的影响-基于中国农村微观数据的研究,王宇新,2014
626,交叉学科/综合研究,合肥工业大学,青年基金项目,基于语料库的钓鱼岛争端中日美新闻语篇的批评性话语分析研究,王丽君,2014
627,交叉学科/综合研究,河北大学,青年基金项目,来华医学传教士与近代中国的妇产科学,崔军锋,2014
628,交叉学科/综合研究,河北建筑工程学院,青年基金项目,基于“材料建构”的建筑设计思维教学研究,辛塞波,2014
629,交叉学科/综合研究,河南大学,青年基金项目,基于管理者信心视角的货币政策与公司融资决策研究,刘飞,2014
630,交叉学科/综合研究,河南理工大学,青年基金项目,地震应急避难场所灾时高效运营的瓶颈、影响及其消减策略,钱洪伟,2014
631,交叉学科/综合研究,河南理工大学,青年基金项目,食品供应链道德风险的协同治理研究,魏新强,2014
632,交叉学科/综合研究,河南理工大学,青年基金项目,“人-机-环”视域下煤矿重大瓦斯事故应急处置人因风险耦合机理及解耦策略,尹香菊,2014
633,交叉学科/综合研究,河南中医学院,青年基金项目,中医药本科生PBL模式教学质量评价体系研究,王君明,2014
634,交叉学科/综合研究,湖北大学,青年基金项目,常居地-旅游地二元情境下旅游者社会行为变化及其影响机制研究,李志飞,2014
635,交叉学科/综合研究,湖北第二师范学院,青年基金项目,视觉文化时代的文学审美与传播互动研究,赵晓芳,2014
636,交叉学科/综合研究,湖北师范学院,青年基金项目,风险社会的责任机制研究,钱亚梅,2014
637,交叉学科/综合研究,湖南城市学院,青年基金项目,洞庭湖区城镇化进程中生态经济系统的耦合效应测度及协同优化机制研究,王琦,2014
638,交叉学科/综合研究,湖南科技大学,青年基金项目,基于公众参与的环境群体性事件风险调控与监管机制创新研究,余光辉,2014
639,交叉学科/综合研究,湖南科技大学,青年基金项目,高危性体育运动伤害事故的特殊归责制度研究,李倩,2014
640,交叉学科/综合研究,湖南科技大学,青年基金项目,当代问句逻辑研究,颜中军,2014
641,交叉学科/综合研究,湖南理工学院,青年基金项目,基于大学生学科竞赛的电子信息类人才培养模式研究,程望斌,2014
642,交叉学科/综合研究,湖南农业大学,青年基金项目,健康资本，医疗政策和经济增长模型：基于中国的理论和实证研究,焦娜,2014
643,交叉学科/综合研究,湖南商学院,青年基金项目,低碳经济下逆向物流系统结构优化研究--理论模型与实证分析,刘利枚,2014
644,交叉学科/综合研究,湖南文理学院,青年基金项目,大数据环境下网络舆情热点事件趋势分析及预测模型研究,聂方彦,2014
645,交叉学科/综合研究,湖南中医药大学,青年基金项目,护士职业认同模型构建及干预对策研究,张斌,2014
646,交叉学科/综合研究,湖州师范学院,青年基金项目,中国丧子父母的哀伤心理机制研究,李成齐,2014
647,交叉学科/综合研究,湖州师范学院,青年基金项目,大学生网络环境下惯性浅阅读的基本特征与校正方法研究,邱相彬,2014
648,交叉学科/综合研究,华东交通大学,青年基金项目,基于HJ-1A高光谱影像的鄱阳湖水体污染遥感监测、评价及防治规划研究,徐君,2014
649,交叉学科/综合研究,华东交通大学,青年基金项目,高速铁路客流动态反馈鲁棒优化运营管理,孙惠娟,2014
650,交叉学科/综合研究,华东交通大学,青年基金项目,基于动态多目标视角的PPP轨道交通项目定价机制与定价模型研究,易欣,2014
651,交叉学科/综合研究,华东师范大学,青年基金项目,促进我国城市居民家庭功能整合的社区治理研究,刘笑言,2014
652,交叉学科/综合研究,华东师范大学,青年基金项目,新型城镇化下传统村落水系的保护与利用研究,李琴,2014
653,交叉学科/综合研究,华东政法大学,青年基金项目,大数据背景下移动支付的信息安全问题和法律制度研究,单美静,2014
654,交叉学科/综合研究,华南理工大学,青年基金项目,市场分割对企业跨区域市场进入模式的影响：作用机制与实证,汪秀琼,2014
655,交叉学科/综合研究,华南师范大学,青年基金项目,现代国家建构视域下的中国大学治理研究,蒋达勇,2014
656,交叉学科/综合研究,华中师范大学,青年基金项目,大规模在线课程中美感、体感、交互设计对学习动机激发的影响研究,石可,2014
657,交叉学科/综合研究,怀化学院,青年基金项目,传统聚落的生态智慧及当代发展——基于武陵山片区的重点考察,方磊,2014
658,交叉学科/综合研究,吉林大学,青年基金项目,社会转型语境下新闻对美国文学的影响研究,孙明丽,2014
659,交叉学科/综合研究,集美大学,青年基金项目,疾病话语下的健康焦虑与过度医疗研究,董丽云,2014
660,交叉学科/综合研究,济南大学,青年基金项目,基于和声搜索算法的生产重调度建模与方法研究,刘乐,2014
661,交叉学科/综合研究,济南大学,青年基金项目,资源环境税改革的节能减排机制、效果与宏观经济影响研究,梁伟,2014
662,交叉学科/综合研究,济南大学,青年基金项目,魏晋南北朝经史关系研究,石静,2014
663,交叉学科/综合研究,暨南大学,青年基金项目,基于金钱与时间的双通道视角对“收入——幸福悖论”现象的产生机制研究,李斌,2014
664,交叉学科/综合研究,嘉兴学院,青年基金项目,不同亚型注意缺陷多动障碍儿童脑电特征与行为问题动态模型构建及干预评价指标研究,石统昆,2014
665,交叉学科/综合研究,嘉兴学院,青年基金项目,影子银行扩张与地方政府举债的交互作用机理研究—以浙江省为例,尹启华,2014
666,交叉学科/综合研究,嘉兴学院,青年基金项目,跨学科研究与科研生产力：基于高校跨学科组织的分析,陈艾华,2014
667,交叉学科/综合研究,江南大学,青年基金项目,面向文博资源的数字影像化研究,黄秋儒,2014
668,交叉学科/综合研究,江南大学,青年基金项目,IPCC气候框架下中国林产品碳流量核算及影响研究,季春艺,2014
669,交叉学科/综合研究,江南大学,青年基金项目,江南地区乡土建筑营造技术及其保护方法研究,朱蓉,2014
670,交叉学科/综合研究,江南大学,青年基金项目,基于Agent食品安全政府监管模型与仿真研究,张景祥,2014
671,交叉学科/综合研究,江苏大学,青年基金项目,面向脆弱性的建筑工人不安全行为早期识别与前摄干预方法研究,韩豫,2014
672,交叉学科/综合研究,江苏科技大学,青年基金项目,行为视角下协同创新主体合作风险预警与防范策略研究--以我国“2011计划”为例,李鹏,2014
673,交叉学科/综合研究,江苏师范大学,青年基金项目,老年人信息服务终端交互体验设计研究,李永锋,2014
674,交叉学科/综合研究,江西财经大学,青年基金项目,环境约束视角下要素集聚对区域创新能力的影响机制研究,齐亚伟,2014
675,交叉学科/综合研究,江西财经大学,青年基金项目,伦理型领导与员工创新行为：理论与中国的实证,王忠诚,2014
676,交叉学科/综合研究,江西农业大学,青年基金项目,农民工流动子女教育的断链与衔接问题研究,胡恒钊,2014
677,交叉学科/综合研究,景德镇陶瓷学院,青年基金项目,艺术人类学视野下景德镇传统陶瓷本土性现代化的嬗变与建构,凌宇,2014
678,交叉学科/综合研究,兰州大学,青年基金项目,圣物、媒介、艺术：藏族家庭佛堂图像的多重阐释,葛俊芳,2014
679,交叉学科/综合研究,兰州交通大学,青年基金项目,甘肃临夏民族村落更新建设中文化传承研究,张萍,2014
680,交叉学科/综合研究,兰州交通大学,青年基金项目,西北地区历史文化村镇建筑文化遗产保护与再利用研究,陈华,2014
681,交叉学科/综合研究,兰州理工大学,青年基金项目,新型城镇化进程中西北多民族中心城市贫困空间的再生政策研究——以兰州市为例,张新红,2014
682,交叉学科/综合研究,兰州理工大学,青年基金项目,文化传承视角下关天地区风土聚落营建模式及其当代适宜性研究,孟祥武,2014
683,交叉学科/综合研究,丽水学院,青年基金项目,社会资本视角下当代中国乡村治理体系的现代化及其路径研究,龚志伟,2014
684,交叉学科/综合研究,鲁东大学,青年基金项目,青少年情感预测偏差的动机基础：自我调节理论的视角,耿晓伟,2014
685,交叉学科/综合研究,鲁东大学,青年基金项目,实践共同体模式下英语专业学生实习研究,李洪峰,2014
686,交叉学科/综合研究,闽南师范大学,青年基金项目,北京大学藏西汉竹书《老子》研究,吴文文,2014
687,交叉学科/综合研究,闽南师范大学,青年基金项目,青少年的手机使用与家庭代际传播研究,朱秀凌,2014
688,交叉学科/综合研究,南昌航空大学,青年基金项目,移动互联网数字阅读环境下文学传播研究：现状、问题与路径思考,刘琴,2014
689,交叉学科/综合研究,南华大学,青年基金项目,面向核电安全应急的跨领域系统集成空间研究,谢天,2014
690,交叉学科/综合研究,南京财经大学,青年基金项目,专利权质押融资机理分析与决策研究,钱坤,2014
691,交叉学科/综合研究,南京大学,青年基金项目,沿海开发战略对土地利用人为碳排放的影响及低碳土地调控反演研究,揣小伟,2014
692,交叉学科/综合研究,南京工业大学,青年基金项目,基于“伊斯特林悖论”的长三角居民幸福感研究,秦政强,2014
693,交叉学科/综合研究,南京工业职业技术学院,青年基金项目,文化生态视域下城市记忆传承与空间建构研究,周玮,2014
694,交叉学科/综合研究,南京理工大学,青年基金项目,香港电影的东亚与东南亚传播研究,张承宇,2014
695,交叉学科/综合研究,南京林业大学,青年基金项目,面向粮食安全的粮食供应链整合研究,胡非凡,2014
696,交叉学科/综合研究,南京林业大学,青年基金项目,雾霾污染下农作物秸秆生态转化的困境破解与激励机制,苏世伟,2014
697,交叉学科/综合研究,南京农业大学,青年基金项目,农业文化遗产数字化保护研究,胡以涛,2014
698,交叉学科/综合研究,南京审计学院,青年基金项目,含相依数据保险模型的风险度量、统计模拟与实证分析,杨洋,2014
699,交叉学科/综合研究,南京审计学院,青年基金项目,晚清民国时期地方自治的内在困境及其现代启示研究,陈明胜,2014
700,交叉学科/综合研究,南京师范大学,青年基金项目,中学生手机使用体验的现象学研究,叶晓玲,2014
701,交叉学科/综合研究,南京信息工程大学,青年基金项目,城镇化背景下城市水管理系统动态投入的控制优化策略研究,李可柏,2014
702,交叉学科/综合研究,南京信息工程大学,青年基金项目,时空分异视角下暴雨洪涝灾害快速评估与协同决策研究,和媛媛,2014
703,交叉学科/综合研究,南京邮电大学,青年基金项目,突发事件下社会化媒体用户参与应急管理的激励策略及众包模式研究,沈洪洲,2014
704,交叉学科/综合研究,南京中医药大学,青年基金项目,基于自我效能理论的慢性腰背痛患者自我管理模式研究,杜世正,2014
705,交叉学科/综合研究,南通大学,青年基金项目,新技术纳入医疗保险报销范围的循证决策支持方法研究,耿劲松,2014
706,交叉学科/综合研究,宁波大红鹰学院,青年基金项目,公共财政视域下农民工市民化成本评估与分担机制研究,杨柳,2014
707,交叉学科/综合研究,宁波大学,青年基金项目,船舶溢油事故区域应急联动机制建设研究,李松,2014
708,交叉学科/综合研究,齐鲁工业大学,青年基金项目,弱势群体情感需求驱动的产品风格意象DNA设计研究,苏珂,2014
709,交叉学科/综合研究,青岛大学,青年基金项目,基于Web2.0技术的社会语言生活监测,孙琳,2014
710,交叉学科/综合研究,青海大学,青年基金项目,多样型社会支持模式对灾后藏区青少年远期健康心理重构的影响研究,刘寿,2014
711,交叉学科/综合研究,清华大学,青年基金项目,开放空间系统的城市设计管理研究：以热岛减缓为导向,唐燕,2014
712,交叉学科/综合研究,曲阜师范大学,青年基金项目,基于InVEST模型的南四湖流域生态系统服务空间格局及其对土地利用变化的响应研究,孙小银,2014
713,交叉学科/综合研究,曲阜师范大学,青年基金项目,基于学习和自适应的物流服务供应链网络博弈研究,徐健腾,2014
714,交叉学科/综合研究,三峡大学,青年基金项目,水库移民效益分享土地补偿研究,孙海兵,2014
715,交叉学科/综合研究,三峡大学,青年基金项目,山地城市滨江带多尺度景观格局演变与生态效应研究—以宜昌为例,刘鸿琳,2014
716,交叉学科/综合研究,山东财经大学,青年基金项目,面向数字化审计平台的审计过程质量研究,牛艳芳,2014
717,交叉学科/综合研究,山东财经大学,青年基金项目,协同创新视角下产学研合作效率评价及提升路径研究,吴修国,2014
718,交叉学科/综合研究,山东财经大学,青年基金项目,基于知识网络能力的高校协同创新绩效提升机制研究,李贞,2014
719,交叉学科/综合研究,山东财经大学,青年基金项目,产权保护规则与居民财产性收入研究：基于法经济学视角,李启航,2014
720,交叉学科/综合研究,山东财经大学,青年基金项目,我国城市化质量空间差异的成因和优化策略：基于地级及以上城市的分析,于伟,2014
721,交叉学科/综合研究,山东建筑大学,青年基金项目,基于城市政体和政策网络理论的制度性生态空间冲突机制及多元治理策略研究,肖华斌,2014
722,交叉学科/综合研究,山东建筑大学,青年基金项目,基于可达域的明长城防御体系空间布局研究,刘建军,2014
723,交叉学科/综合研究,山东科技大学,青年基金项目,产业转型期煤矿区生态效率评价研究,宗科,2014
724,交叉学科/综合研究,山东农业大学,青年基金项目,基于养老质量的农村空巢老人多层次养老保障体系构建研究,毕红霞,2014
725,交叉学科/综合研究,山东体育学院,青年基金项目,城市青少年体育活动行为的空间社会学研究,周曰智,2014
726,交叉学科/综合研究,上海大学,青年基金项目,OEM厂商的再制造战略选择以及政府财政干预的影响效应研究：汽车行业为例,赵晓敏,2014
727,交叉学科/综合研究,上海工程技术大学,青年基金项目,航空网络中航班延误扩散机理与治理机制研究,姚红光,2014
728,交叉学科/综合研究,上海海洋大学,青年基金项目,基于可追溯性的水产品质量安全治理机制及其路径优化研究,郑建明,2014
729,交叉学科/综合研究,上海海洋大学,青年基金项目,生态文明视阈下我国海洋陆源污染治理研究,郭倩,2014
730,交叉学科/综合研究,上海理工大学,青年基金项目,基于本体的动态供应链多agent分布仿真建模,赵敬华,2014
731,交叉学科/综合研究,上海立信会计学院,青年基金项目,云经济视阈下文化创意产业空间塑造及空间价值提升研究,谭娜,2014
732,交叉学科/综合研究,上海师范大学,青年基金项目,公众乘坐高铁旅行的意向研究：影响因素、作用机理与政策建议,刘春济,2014
733,交叉学科/综合研究,上海体育学院,青年基金项目,大学生运动猝死风险评估与预警研究—基于近10年我国大学生运动猝死案例深度调查,吴卫兵,2014
734,交叉学科/综合研究,上海政法学院,青年基金项目,社区治安的大数据挖掘与风险预警模型研究,蔡一军,2014
735,交叉学科/综合研究,深圳大学,青年基金项目,智慧旅游背景下信息弱势群体的特征分析与帮扶策略研究,杜鹏,2014
736,交叉学科/综合研究,深圳大学,青年基金项目,谭云山与中印文化交流研究,黄蓉,2014
737,交叉学科/综合研究,首都经济贸易大学,青年基金项目,政府购买公共服务中的激励问题研究,何晴,2014
738,交叉学科/综合研究,四川大学,青年基金项目,新疆古丝绸之路地域性民居文化比较研究,胡昂,2014
739,交叉学科/综合研究,四川大学,青年基金项目,通经与致用：廖平对《春秋》学的会通与近代国家治理体系重构,郑伟,2014
740,交叉学科/综合研究,四川师范大学,青年基金项目,考虑脑力负荷动态特征的人机交互型VDT持续作业人因可靠性研究,廖斌,2014
741,交叉学科/综合研究,苏州大学,青年基金项目,苏州古城旅游意象媒介表征及其协同更新研究,周永博,2014
742,交叉学科/综合研究,太原科技大学,青年基金项目,面向小微企业的供应链内外混合融资创新模式研究,王文利,2014
743,交叉学科/综合研究,天津大学,青年基金项目,生鲜农产品供应链库存控制及动态定价决策研究,张建雄,2014
744,交叉学科/综合研究,天津大学,青年基金项目,碳排放与产业效率双重约束下的城市型工业区生命周期及转型策略研究,曾鹏,2014
745,交叉学科/综合研究,天津理工大学,青年基金项目,逐段马氏风险过程停时和最优分红的研究,何敬民,2014
746,交叉学科/综合研究,天津农学院,青年基金项目,三重螺旋视阈下的战略性新兴产业共性技术协同创新模式及运行机制研究,张健,2014
747,交叉学科/综合研究,天津商业大学,青年基金项目,保障性住房建设的模式选择与长效机制研究：基于城市分类的视角,刘双良,2014
748,交叉学科/综合研究,天津职业技术师范大学,青年基金项目,学习型社区媒介环境建设研究,郭桂英,2014
749,交叉学科/综合研究,温州大学,青年基金项目,农民专业合作社关键风险识别与成熟度评价——传统合作社和新型合作社风险管理比较,张滢,2014
750,交叉学科/综合研究,温州大学,青年基金项目,社交网络中广告投放目标定位技术研究,王瑞琴,2014
751,交叉学科/综合研究,温州医科大学,青年基金项目,医患关系中信任受损的关键影响因素与修复机制研究,张泽洪,2014
752,交叉学科/综合研究,温州医科大学,青年基金项目,失能老年人长期照护需求及家庭负担研究,李萍,2014
753,交叉学科/综合研究,武汉长江工商学院,青年基金项目,产业融合视角下生鲜农产品供应链协调优化研究,王勇,2014
754,交叉学科/综合研究,武汉大学,青年基金项目,面源污染控制政策下土地利用的微观行为机制及调控策略研究—以太湖苕溪流域为例,苏世亮,2014
755,交叉学科/综合研究,武汉大学,青年基金项目,页岩气开发对水资源重金属污染的风险评估:理论模型与实证分析,胡晖,2014
756,交叉学科/综合研究,武汉理工大学,青年基金项目,负性心理情绪与不良行为的动态循环效应研究,王传美,2014
757,交叉学科/综合研究,武汉理工大学华夏学院,青年基金项目,基于本体的O2O服务均衡推荐方法研究,吴钟,2014
758,交叉学科/综合研究,西安理工大学,青年基金项目,基于动作捕捉的未成年人家庭学习桌椅舒适度研究,张春强,2014
759,交叉学科/综合研究,西安邮电大学,青年基金项目,面向用户体验的“微生活”消费行为研究——基于MSNS视角,魏笑笑,2014
760,交叉学科/综合研究,西北大学,青年基金项目,企业网络视角下的关中城市群空间组织与演化机理研究,赵新正,2014
761,交叉学科/综合研究,西北工业大学,青年基金项目,复杂产品系统的多层级需求建立研究,张新卫,2014
762,交叉学科/综合研究,西北民族大学,青年基金项目,敦煌文献（汉文非佛经部分）吐蕃史料辑校,崔星,2014
763,交叉学科/综合研究,西北农林科技大学,青年基金项目,农业全程机械化生产要素集聚过程、效应与调控机制研究,黄玉祥,2014
764,交叉学科/综合研究,西南财经大学,青年基金项目,婚姻期权理论与初婚时机选择,方能胜,2014
765,交叉学科/综合研究,西南交通大学,青年基金项目,基于知识发现的中药复方配伍关系挖掘模型研究,韩楠,2014
766,交叉学科/综合研究,西南科技大学,青年基金项目,社会性别视野下的明清女性文人研究,李澜澜,2014
767,交叉学科/综合研究,西南石油大学,青年基金项目,农民工市民化成本分担激励机制,陈怡男,2014
768,交叉学科/综合研究,西南政法大学,青年基金项目,专家辅助人询问的论证模型及其评价研究,黄金华,2014
769,交叉学科/综合研究,厦门大学,青年基金项目,当代俄罗斯媒体的中国形象研究,于丹红,2014
770,交叉学科/综合研究,新疆医科大学,青年基金项目,大型医院综合ICU医院感染相关因素调查及经济损失的评价研究,贾巍,2014
771,交叉学科/综合研究,信阳师范学院,青年基金项目,转型期淮河流域城乡空间结构演化及其驱动机制研究,樊勇,2014
772,交叉学科/综合研究,扬州大学,青年基金项目,中国工业品期货市场系统性风险识别、度量及预警：基于公共风险因子视角,沈虹,2014
773,交叉学科/综合研究,扬州大学,青年基金项目,明清两朝与朝鲜王朝殿试策问比较研究,陈龙,2014
774,交叉学科/综合研究,右江民族医学院,青年基金项目,医疗保险配置医药卫生资源的机制研究,许世华,2014
775,交叉学科/综合研究,云南大学,青年基金项目,西南边境地区跨境婚姻的社会风险研究,周宏,2014
776,交叉学科/综合研究,云南大学,青年基金项目,英国移民问题对我国国际移民管理的启示与借鉴,韦平,2014
777,交叉学科/综合研究,云南师范大学,青年基金项目,生态学假说的野外实验检验,李际,2014
778,交叉学科/综合研究,郧阳师范高等专科学校,青年基金项目,基于随机扰动的经济、金融复杂系统动力学演化机理和风险控制研究,徐玉华,2014
779,交叉学科/综合研究,湛江师范学院,青年基金项目,网络学习的数据场交互机理分析,吴涛,2014
780,交叉学科/综合研究,浙江财经大学,青年基金项目,地方高校社会服务模式研究,段雪辉,2014
781,交叉学科/综合研究,浙江大学,青年基金项目,土地制度背景下的地方政府合作-基于土地发展权跨区交易的经验分析、判断和检验,李学文,2014
782,交叉学科/综合研究,浙江大学,青年基金项目,“医养”导向下的城市养老模式与发展策略研究,裘知,2014
783,交叉学科/综合研究,浙江工商大学,青年基金项目,生态文明视阈下居民低碳消费意愿测度研究,董雪旺,2014
784,交叉学科/综合研究,浙江工商大学,青年基金项目,海量社会化图片的概率查询及个性化推荐研究,庄毅,2014
785,交叉学科/综合研究,浙江工商大学,青年基金项目,基于隐私保护的商业数据流挖掘研究,周广澜,2014
786,交叉学科/综合研究,浙江工业大学,青年基金项目,社会网络在员工创造力的产生、表达和转化中的作用,张光曦,2014
787,交叉学科/综合研究,浙江工业大学,青年基金项目,职业教育数字化资源与用户需求不接轨以及调适研究,孔德彭,2014
788,交叉学科/综合研究,浙江工业大学,青年基金项目,产业集聚、区域物流与新型城镇化的耦合协同发展研究,朱慧,2014
789,交叉学科/综合研究,浙江工业大学,青年基金项目,跨省域能源合作项目的碳排放补偿研究,苗阳,2014
790,交叉学科/综合研究,浙江理工大学,青年基金项目,兼容农业的城市居住社区形成机制及营建模式研究,高宁,2014
791,交叉学科/综合研究,浙江理工大学,青年基金项目,浙江舟山沿海偏远型海岛肌理生态修复与更新研究,姚珏,2014
792,交叉学科/综合研究,浙江理工大学,青年基金项目,东苕溪流域生态补偿标准选择研究,袁瑞娟,2014
793,交叉学科/综合研究,浙江农林大学,青年基金项目,农宅能耗分析模型参数的域统计研究-以浙江为例,齐锋,2014
794,交叉学科/综合研究,浙江农林大学,青年基金项目,基于休闲学视角的城市居民幸福感研究,陈美爱,2014
795,交叉学科/综合研究,浙江农林大学,青年基金项目,明代艺文家族研究,杨昇,2014
796,交叉学科/综合研究,浙江农林大学,青年基金项目,集聚视角下城乡创业差异与经济增长研究：作用机制和政策选择,范丹,2014
797,交叉学科/综合研究,浙江师范大学,青年基金项目,运动休闲行为的社会生态约束模型研究,张勇,2014
798,交叉学科/综合研究,郑州大学,青年基金项目,城市暴雨内涝灾害系统的脆弱性评估与应急管理研究,石勇,2014
799,交叉学科/综合研究,郑州轻工业学院,青年基金项目,居民饮食结构演变对中国粮食安全的影响研究,曹志宏,2014
800,交叉学科/综合研究,中国地质大学,青年基金项目,城市圈工业用地集约利用控制标准、评价模型及模式优化研究,于晓舟,2014
801,交叉学科/综合研究,中国地质大学（北京）,青年基金项目,地质遗产科学价值的评价方法与实证研究,许涛,2014
802,交叉学科/综合研究,中国海洋大学,青年基金项目,基于SSIO损失评估模型的风暴潮灾害保险多主体参与对策研究,郑慧,2014
803,交叉学科/综合研究,中国计量学院,青年基金项目,村域隔离与农户贫困动态性研究：来自湖北农村的证据,霍增辉,2014
804,交叉学科/综合研究,中国科学院大学,青年基金项目,华光礁I号瓷器产地与商贸路线研究,陈岳,2014
805,交叉学科/综合研究,中国矿业大学,青年基金项目,基于空间统计的区域大气污染时空扩散特征与来源解析,杨贺,2014
806,交叉学科/综合研究,中国矿业大学,青年基金项目,区域低碳发展指数构建及其应用,王锋,2014
807,交叉学科/综合研究,中国矿业大学,青年基金项目,我国煤炭产能过剩形成机理、政策调适与防范机制设计,王迪,2014
808,交叉学科/综合研究,中国矿业大学,青年基金项目,面向汉语自然语言信息处理的多模态范畴语法研究,张璐,2014
809,交叉学科/综合研究,中国农业大学,青年基金项目,民国前期海河流域水利规划建设研究（1912-1937）,尹北直,2014
810,交叉学科/综合研究,中国青年政治学院,青年基金项目,汉语多义词分布式表示的研究与应用,翟剑锋,2014
811,交叉学科/综合研究,中国人民大学,青年基金项目,高校出版队伍建设研究,李开龙,2014
812,交叉学科/综合研究,中南大学,青年基金项目,金融化背景下基本金属输入型价格波动风险的监控与防范研究,郭尧琦,2014
813,交叉学科/综合研究,中山大学,青年基金项目,我国人口结构与资产价格研究,田凤平,2014
814,交叉学科/综合研究,中央财经大学,青年基金项目,基于模糊集和证据理论的碳捕集与封存项目安全风险评价,郭健,2014
815,交叉学科/综合研究,重庆工商大学,青年基金项目,两种渠道组织形式下的渠道控制行为研究,张桂君,2014
816,交叉学科/综合研究,重庆工商大学,青年基金项目,山地城市生态基础设施建设路径与保障机制研究,李斌,2014
817,交叉学科/综合研究,重庆交通大学,青年基金项目,乡村旅游开发中的土地利用模式及制度创新研究,樊信友,2014
818,交叉学科/综合研究,重庆文理学院,青年基金项目,基于关联的双边犹豫模糊多属性决策方法研究,李旭阳,2014
819,交叉学科/综合研究,重庆文理学院,青年基金项目,突发事件应急管理绩效的犹豫直觉语言评估模型研究,林锐,2014
820,交叉学科/综合研究,重庆文理学院,青年基金项目,压力型体制背景下乡镇政府治理体系与治理能力现代化研究,文华,2014
821,交叉学科/综合研究,杭州电子科技大学,自筹经费项目,社会化阅读用户持续使用模型实证研究,杨根福,2014
822,交叉学科/综合研究,中国政法大学,自筹经费项目,文学叙事与儿童阅读研究,金莉莉,2014
823,教育学,安徽师范大学,规划基金项目,传统儒家人格教育思想资源的当代转化研究,孙德玉,2014
824,教育学,安徽师范大学,规划基金项目,大学生学习成效的影响因素研究：基于SEM和HLM的分析,赵必华,2014
825,教育学,北京化工大学,规划基金项目,从健康到审美：美学视域下的体育教学,陈波,2014
826,教育学,北京师范大学,规划基金项目,教育行政职能转变与教育行政权力界限研究,余雅风,2014
827,教育学,北京师范大学,规划基金项目,知识内化机制视角下的大规模网络开放课程（MOOC）对学生学习方式的影响研究,阚维,2014
828,教育学,长江大学,规划基金项目,哥伦比亚大学师范学院归国留学生与中国现代教育改革研究,陈竞蓉,2014
829,教育学,长江大学,规划基金项目,我国面向学习型社会的高等教育后大众阶段就学形态研究,胡成功,2014
830,教育学,常州大学,规划基金项目,传播学视域下高职院校招生宣传效果提升研究,张继延,2014
831,教育学,大连医科大学,规划基金项目,教育信息化建设与高等教育人才培养模式改革相融合的探索与实践,周万春,2014
832,教育学,东北师范大学,规划基金项目,学前儿童家庭教育问题与对策研究---从心理发展视角探讨学前儿童家庭教育的误区,刘秀丽,2014
833,教育学,东北师范大学,规划基金项目,基于幼儿园园长成长需求的培训课程构建研究,王小英,2014
