序号,学科门类,学校名称,项目类别,项目名称,申请人,年份
382,语言学,湘潭大学,青年基金项目,湘语持续范畴研究,王芸华,2015
383,语言学,新疆师范大学,青年基金项目,吉尔吉斯孔子课堂建设对中亚各国孔子课堂建设的启示研究,尹春梅,2015
384,语言学,新疆师范大学,青年基金项目,少数民族预科汉语教育中的文化认同研究,崔静,2015
385,语言学,新乡学院,青年基金项目,基于意向性认知的代体宾语语用生成与识解机制研究,周彦每,2015
386,语言学,邢台学院,青年基金项目,中小学英语课堂多模态话语有效性建构研究,赵清丽,2015
387,语言学,延安大学,青年基金项目,库藏类型下的英汉差比语义线性表征研究,李艳,2015
388,语言学,延边大学,青年基金项目,语言类型学视角下的日汉结果构式对比研究,崔玉花,2015
389,语言学,燕山大学,青年基金项目,大学英语微移动学习融入形成性评价模式的研究,毕鹏晖,2015
390,语言学,扬州大学,青年基金项目,江苏方言语音相似关系的计量研究,赵志靖,2015
391,语言学,玉溪师范学院,青年基金项目,云南跨境少小族群阿克人的语言记录与研究,石常艳,2015
392,语言学,枣庄学院,青年基金项目,《玉篇直音》音系比较研究,张凯,2015
393,语言学,长江大学,青年基金项目,唐诗英译的影响与世界文学建构研究（1815-2014）,王峰,2015
394,语言学,长沙理工大学,青年基金项目,音系与语音结合范式下的湖南方言连读变调类型研究,胡伟,2015
395,语言学,浙江财经大学,青年基金项目,格律诗句法结构与节律结构关系研究,宋曦,2015
396,语言学,浙江财经大学,青年基金项目,改革开放后外国儿童文学译介及其影响研究,周望月,2015
397,语言学,浙江大学,青年基金项目,汉藏语选择问句的类型学研究,罗天华,2015
398,语言学,浙江大学,青年基金项目,译后编辑与译后编辑能力研究,冯全功,2015
399,语言学,浙江工商大学,青年基金项目,中美主流媒体新闻评论的论辩话语研究,杨娜,2015
400,语言学,浙江师范大学,青年基金项目,明清汉语词汇的南北差异研究,殷晓杰,2015
401,语言学,浙江师范大学,青年基金项目,基于认知视角的第二语言口语流利性实证研究,胡伟杰,2015
402,语言学,浙江特殊教育职业学院,青年基金项目,中国手语构词规律的认知心理实证性研究,傅敏,2015
403,语言学,浙江万里学院,青年基金项目,基于应用型口译人才培养的口译教学模式研究,王洪林,2015
404,语言学,中国海洋大学,青年基金项目,双语双言交际中朝鲜族语言选择与变异研究,吴圣爱,2015
405,语言学,中国海洋大学,青年基金项目,二语语感的神经语言学研究,吴晓倩,2015
406,语言学,中国人民大学,青年基金项目,两周金文惯用语辑考,陶曲勇,2015
407,语言学,中国石油大学（华东）,青年基金项目,多动词结构的习得与加工——英语L2与汉语L2学习者的双向对比研究,唐萌萌,2015
408,语言学,中南财经政法大学,青年基金项目,司法程序公正视野下的庭审话语立场研究,罗桂花,2015
409,语言学,中南财经政法大学,青年基金项目,在华留学生汉语声调感知模型构建,朱虹,2015
410,语言学,中南民族大学,青年基金项目,《红楼梦》邦塞尔120回英译本研究,朱薇,2015
411,语言学,中山大学,青年基金项目,超级多样性方言环境中的家庭语言选择,梁斯华,2015
412,语言学,重庆工商大学,青年基金项目,基于语料库的英汉反语对比研究,黄缅,2015
413,语言学,重庆交通大学,青年基金项目,现代汉语独词句的情感与认知研究,黄弋桓,2015
414,语言学,重庆文理学院,青年基金项目,互动语言学视野下的引述回应类构式研究,王长武,2015
415,中国文学,滨州学院,规划基金项目,明清科举与诗经学,李兆禄,2015
416,中国文学,楚雄师范学院,规划基金项目,彝族古典诗学与中国传统古典诗学比较研究,袁愈宗,2015
417,中国文学,海南大学,规划基金项目,南宋永嘉学派学人之诗研究,张平,2015
418,中国文学,河南师范大学,规划基金项目,《上海文学》与新时期小说生产的关联研究,晋海学,2015
419,中国文学,菏泽学院,规划基金项目,十七年农村合作化小说的伦理叙事研究,曹金合,2015
420,中国文学,衡阳师范学院,规划基金项目,玄学本体论与六朝文学本体论相关性研究,秦秋咀,2015
421,中国文学,呼伦贝尔学院,规划基金项目,跨文化视野下的蒙古民间幻想故事类型研究,白秀峰,2015
422,中国文学,湖南大学,规划基金项目,明代赋史,牛海蓉,2015
423,中国文学,湖南第一师范学院,规划基金项目,鲁迅后期生存境遇与思想及创作关联研究,龙永干,2015
424,中国文学,湖南商学院,规划基金项目,1990年代以来商界小说的话语实践与文化建构研究,杨虹,2015
425,中国文学,吉林大学,规划基金项目,鲁迅对尼采的借用与融合,王学谦,2015
426,中国文学,吉首大学,规划基金项目,村落文化视野中的武陵山民族地区民间小戏表演活动研究,田茂军,2015
427,中国文学,暨南大学,规划基金项目,道教八经与唐宋文学,张振谦,2015
428,中国文学,江南大学,规划基金项目,张炎词编年笺证,孙虹,2015
429,中国文学,江南大学,规划基金项目,宋辽金元时期民族大交融与词曲流变之关系研究,陈平,2015
430,中国文学,兰州城市学院,规划基金项目,多元文化交流视野下的五凉文学研究,王忠禄,2015
431,中国文学,洛阳师范学院,规划基金项目,唐前社会嬗变与文献中神怪形象演化,梁奇,2015
432,中国文学,山东大学,规划基金项目,明代杜甫接受史,綦维,2015
433,中国文学,山东工商学院,规划基金项目,清代文人张问陶研究,温秀珍,2015
434,中国文学,山西大同大学,规划基金项目,北魏平城时期文学研究,孙小梅,2015
435,中国文学,陕西师范大学,规划基金项目,文化转型与唐代关中文学群体研究,王伟,2015
436,中国文学,深圳大学,规划基金项目,《小说月报》（1921-1931）在中国新文学生成中的作用,谢晓霞,2015
437,中国文学,顺德职业技术学院,规划基金项目,佛山神庙剧场研究,甘子超,2015
438,中国文学,四川大学,规划基金项目,巴蜀地方总集研究,吴洪泽,2015
439,中国文学,泰山学院,规划基金项目,中国现代小说中的风景书写研究,郭晓平,2015
440,中国文学,天津师范大学,规划基金项目,中国弹词文学发展史,盛志梅,2015
441,中国文学,天水师范学院,规划基金项目,新世纪文学与新文学传统,李志孝,2015
442,中国文学,铜陵学院,规划基金项目,“民国”以来的新诗教育研究,黄晓东,2015
443,中国文学,西安文理学院,规划基金项目,王维诗歌与长安文化的双向建构,高萍,2015
444,中国文学,西北大学,规划基金项目,二十世纪中国“史诗性”长篇小说叙事嬗变研究,王鹏程,2015
445,中国文学,西南大学,规划基金项目,“十七年”文学批评中“否定性”概念的知识谱系与价值谱系研究,寇鹏程,2015
446,中国文学,新疆大学,规划基金项目,乾嘉时期西域文学书写与国家认同、文化认同研究,唐彦临,2015
447,中国文学,扬州大学,规划基金项目,明清“宴集”与戏剧生态研究,戴健,2015
448,中国文学,浙江工商大学,规划基金项目,右派作家与中国当代文学,郭剑敏,2015
449,中国文学,浙江师范大学,规划基金项目,中国古典戏曲在俄罗斯的翻译和研究,高玉海,2015
450,中国文学,浙江越秀外国语学院,规划基金项目,文化视域下的陆机陆云研究,刘运好,2015
451,中国文学,中国传媒大学,规划基金项目,鲁迅文章学研究,刘春勇,2015
452,中国文学,安阳师范学院,青年基金项目,"网络空间""新民间文学""研究",高艳芳,2015
453,中国文学,北京第二外国语学院,青年基金项目,英语世界的胡适,郑澈,2015
454,中国文学,北京师范大学,青年基金项目,民间传说与宗族社会关系之研究——以赣县白鹭古村为例,张丽,2015
455,中国文学,大连外国语大学,青年基金项目,语言变革与汉语小说的“现代”生成（1898-1937）,陈迪强,2015
456,中国文学,东北师范大学,青年基金项目,中国近代美学范畴的源流与体系研究,鄂霞,2015
457,中国文学,福建警察学院,青年基金项目,中国现代散文诗的文体学研究,张翼,2015
458,中国文学,阜阳师范学院信息工程学院,青年基金项目,朝鲜汉诗学研究,孔英民,2015
459,中国文学,广东第二师范学院,青年基金项目,中国当代文学在东欧的传播与接受研究,陈立峰,2015
460,中国文学,广东女子职业技术学院,青年基金项目,日本近现代汉诗学文献整理及研究,张奕琳,2015
461,中国文学,广西师范学院,青年基金项目,壮族新创制文字壮文文学的现代化研究,周飞伶,2015
462,中国文学,韩山师范学院,青年基金项目,浪漫主义文化观与中国马克思主义文艺理论实践研究,吴亚南,2015
463,中国文学,河北传媒学院,青年基金项目,欧阳修遗迹研究,程宇静,2015
464,中国文学,河北经贸大学,青年基金项目,明代文言小说选本研究,赵素忍,2015
465,中国文学,河北科技大学,青年基金项目,修辞学视域下的六朝文论“体”概念研究,杨冬晓,2015
466,中国文学,河南大学,青年基金项目,影响与重构：20世纪中国对卢卡奇文艺理论的接受研究,王银辉,2015
467,中国文学,河南理工大学,青年基金项目,法国古典主义戏剧在二十世纪中国的接受史研究,徐欢颜,2015
468,中国文学,红河学院,青年基金项目,明清时期越南朝鲜燕行使交流研究,陆小燕,2015
469,中国文学,湖北中医药大学,青年基金项目,胡风书信研究,张玲丽,2015
470,中国文学,湖南城市学院,青年基金项目,农村审美文化的生成机制及建设途径研究,刘新敖,2015
471,中国文学,湖南科技大学,青年基金项目,“五·七”干校文人群体研究,梁小娟,2015
472,中国文学,湖州师范学院,青年基金项目,民国词社——沤社研究,马强,2015
473,中国文学,华东理工大学,青年基金项目,西学东渐与明清之际云间士人群体研究,吴思增,2015
474,中国文学,华东师范大学,青年基金项目,南社与清末民初文学场域的结构转型,张春田,2015
475,中国文学,华南农业大学,青年基金项目,晚清域外纪游诗歌文献整理与研究,杨汤琛,2015
476,中国文学,华南师范大学,青年基金项目,中国近现代《茶花女》作品衍变与言情文化的变迁,陈瑜,2015
477,中国文学,华侨大学,青年基金项目,六朝公牍文学化进程研究,黄燕平,2015
478,中国文学,暨南大学,青年基金项目,家族文化视域下的北宋熙丰新党文学研究,吴肖丹,2015
479,中国文学,暨南大学,青年基金项目,辽金元文学家族研究,陈伟庆,2015
480,中国文学,暨南大学,青年基金项目,阅读史视野下的近代出版机构与小说研究——以近代商务印书馆为研究中心,江曙,2015
481,中国文学,江西财经大学,青年基金项目,《昼上人集》研究,成亚林,2015
482,中国文学,岭南师范学院,青年基金项目,民国时期旧体诗别集叙录与研究,誉高槐,2015
483,中国文学,闽南师范大学,青年基金项目,清代宦台学官与台湾文学研究（1684-1895）,杨艳华,2015
484,中国文学,南通大学,青年基金项目,江南士人圈的诗文活动与元代文学的演进,施贤明,2015
485,中国文学,内蒙古大学,青年基金项目,金末元初文人蒙古行迹考论,樊运景,2015
486,中国文学,内蒙古科技大学,青年基金项目,蒙古英雄史诗生命观研究,包玉琼,2015
487,中国文学,宁波大学,青年基金项目,小说空间叙事研究,方英,2015
488,中国文学,青岛农业大学,青年基金项目,伪满洲国作家群落与文学立场研究,王越,2015
489,中国文学,曲阜师范大学,青年基金项目,国家话语、儒家审美、民间文化的并存与融构——明清戏曲社会传播接受研究,王斌,2015
490,中国文学,山东交通学院,青年基金项目,北朝佛传故事图像艺术挖掘、整理及其美学价值研究,江南,2015
491,中国文学,商丘师范学院,青年基金项目,汉代职官制度视域下的汉代文体研究,金璐璐,2015
492,中国文学,深圳信息职业技术学院,青年基金项目,浴火新生——四十年代作家迁徙与文学研究,祝学剑,2015
493,中国文学,深圳职业技术学院,青年基金项目,鲁迅、章太炎与法家文化的关系研究,张克,2015
494,中国文学,四川大学,青年基金项目,元人集序与元代文学思想研究,杜春雷,2015
495,中国文学,四川大学,青年基金项目,形式的政治诗学——盖茨与黑人文论的问题史,何燕李,2015
496,中国文学,四川文化产业职业学院,青年基金项目,中国“河流文学”研究,蒋林欣,2015
497,中国文学,苏州职业大学,青年基金项目,民国书局与通俗文学生产机制与消费关系研究,石娟,2015
498,中国文学,苏州职业大学,青年基金项目,民国弹词研究,童李君,2015
499,中国文学,泰山学院,青年基金项目,蒙元对金、宋战争与13世纪汉语文学,路元敦,2015
500,中国文学,泰山学院,青年基金项目,新旧词学的连接线--彊村词人群研究,王纱纱,2015
501,中国文学,武汉大学,青年基金项目,中国文论范畴的经典化研究,李立,2015
502,中国文学,西安工业大学,青年基金项目,中国当代文学评奖制度研究——以全国性小说评奖为核心,王鹏,2015
503,中国文学,西安工业大学,青年基金项目,中国古代鬼文化与鬼题小说研究,吕蕴鸽,2015
504,中国文学,西南大学,青年基金项目,战国策派考辨与研究,李金凤,2015
505,中国文学,西南大学,青年基金项目,文体“互渗”与中国现代小说文体形成研究,王晓冬,2015
506,中国文学,西南大学,青年基金项目,清词演进的诗学观照,夏志颖,2015
507,中国文学,西南交通大学,青年基金项目,希望之城与魔性之都：民国时期中日侦探小说中的“两个”上海,崔龙,2015
508,中国文学,燕山大学,青年基金项目,基于“文化语境”的老子思想研究,赵志刚,2015
509,中国文学,玉林师范学院,青年基金项目,伪满洲国的小说世界,陈霞,2015
510,中国文学,玉林师范学院,青年基金项目,元杂剧的明清改编本研究,孔杰斌,2015
511,中国文学,云南师范大学,青年基金项目,云南特有民族创世史诗的文化生态研究,于敏,2015
512,中国文学,云南师范大学,青年基金项目,民国经济视域中的《小说月报》（1910—1932）研究,李直飞,2015
513,中国文学,浙江传媒学院,青年基金项目,唐代园林与文学之关系研究,王书艳,2015
514,中国文学,郑州大学,青年基金项目,方言叙事与中国现代文学的本土经验书写,陈晨,2015
515,中国文学,郑州轻工业学院,青年基金项目,曹植与其作品经典化研究,王津,2015
516,中国文学,中国民航大学,青年基金项目,现代文学语言论争及其对中国文学面貌的影响,邹铁夫,2015
517,中国文学,中山大学,青年基金项目,闽台歌仔册编目与研究,潘培忠,2015
518,中国文学,中州大学,青年基金项目,高棅诗文集校笺与研究,丁雪艳,2015
519,中国文学,重庆大学,青年基金项目,四种宋刻施注苏诗残本汇校汇刊与研究,彭文良,2015
520,外国文学,安徽科技学院,规划基金项目,当代美国印第安英语文学后殖民生态主题研究,张慧荣,2015
521,外国文学,北京师范大学,规划基金项目,论巴尔特的思想转折及其文论与风格之间的关系,钱翰,2015
522,外国文学,复旦大学,规划基金项目,德语流亡文学中的历史小说研究,刘炜,2015
523,外国文学,复旦大学,规划基金项目,美国当代本土裔（印第安）诗歌主题研究,张琼,2015
524,外国文学,广西师范学院,规划基金项目,越南华文现代诗的中国意象研究,谢永新,2015
525,外国文学,哈尔滨理工大学,规划基金项目,二十世纪日本文艺批评理论研究,高鹏飞,2015
526,外国文学,杭州电子科技大学,规划基金项目,当代美国黑人戏剧的政治书写,张新颖,2015
527,外国文学,河南大学,规划基金项目,大江健三郎小说理论研究,兰立亮,2015
528,外国文学,湖州职业技术学院,规划基金项目,世界主义视域中的V.S.奈保尔研究,俞曦霞,2015
529,外国文学,华南农业大学,规划基金项目,五四时期西诗汉译流派之诗学批评研究,文珊,2015
530,外国文学,济南大学,规划基金项目,威廉·福克纳创伤记忆与南方历史书写,李常磊,2015
531,外国文学,江苏师范大学,规划基金项目,劳伦斯作品中的田园主题研究,张林,2015
532,外国文学,兰州大学,规划基金项目,美国当代“病志”文学研究,师彦灵,2015
533,外国文学,南方医科大学,规划基金项目,后9/11美国短篇小说的叙事形态与文化内涵研究,唐伟胜,2015
534,外国文学,苏州大学,规划基金项目,美国自然诗主题演变及其生态诗学思想的建构,朱新福,2015
535,外国文学,潍坊学院,规划基金项目,美国黑人女性作家的时空叙事研究,于杰,2015
536,外国文学,西安交通大学,规划基金项目,大江健三郎与鲁迅小说的叙事艺术比较研究,霍士富,2015
537,外国文学,信阳师范学院,规划基金项目,世界文学视域下的朗费罗诗歌研究,柳士军,2015
538,外国文学,郑州大学,规划基金项目,伯克左翼批评思想谱系及其当代意义研究,王志伟,2015
539,外国文学,中央民族大学,规划基金项目,英国文学框架下汉译苏格兰文学之困境,宋达,2015
540,外国文学,中央民族大学,规划基金项目,“文学地域主义”视阈下的美国西北诗派研究,洪娜,2015
541,外国文学,中原工学院信息商务学院,规划基金项目,19世纪英国现实主义女性小说在中国接受史(1949-2014),姚晓鸣,2015
542,外国文学,重庆大学,规划基金项目,奥维德晚期诗歌翻译与研究,李永毅,2015
543,外国文学,重庆邮电大学,规划基金项目,英国盎格鲁萨克森神话的语本研究,史敬轩,2015
544,外国文学,安徽师范大学,青年基金项目,日本成长小说及其文化特性研究,陈婷婷,2015
545,外国文学,安阳师范学院,青年基金项目,非洲文学中的中国形象,代学田,2015
546,外国文学,北华大学,青年基金项目,戴维·洛奇文学批评观的形成和流变研究,王翠,2015
547,外国文学,北京工商大学,青年基金项目,当代欧美后经典叙事空间研究,孔海龙,2015
548,外国文学,北京语言大学,青年基金项目,民族文学视野下的18世纪英-爱作家研究,龚璇,2015
549,外国文学,大连海事大学,青年基金项目,横光利一小说艺术研究,王天慧,2015
550,外国文学,大连理工大学,青年基金项目,隐喻视域下芥川龙之介小说中的中国书写,孔月,2015
551,外国文学,大连外国语大学,青年基金项目,奥古斯特·威尔逊戏剧空间研究,吕春媚,2015
552,外国文学,东北大学,青年基金项目,杰克·伦敦的亚太叙事研究,马新,2015
553,外国文学,东华大学,青年基金项目,杰克·克鲁亚克研究,谢志超,2015
554,外国文学,复旦大学,青年基金项目,美国现当代文学中的芝加哥城市书写,管阳阳,2015
555,外国文学,广东外语外贸大学,青年基金项目,中日比较文学视域下的尾崎红叶文学研究,张秀强,2015
556,外国文学,杭州电子科技大学,青年基金项目,柯尔律治社会批评思想研究,黄弋,2015
557,外国文学,华东交通大学,青年基金项目,诺斯替主义影响下的哈罗德·布鲁姆诗学创造及运用研究,杨龙,2015
558,外国文学,华南农业大学,青年基金项目,加拿大华人汉英双语作家作品研究,李良博,2015
559,外国文学,华中科技大学,青年基金项目,日本白桦派文学的伦理书写研究,谭杉杉,2015
560,外国文学,华中科技大学,青年基金项目,加拿大英语写实动物文学研究,涂慧,2015
561,外国文学,华中师范大学,青年基金项目,拉封丹《寓言集》中的寓言复调研究,王佳,2015
562,外国文学,吉林大学,青年基金项目,19世纪中期美国女性作家的伦理探索及其当下意义,崔娃,2015
563,外国文学,吉林大学,青年基金项目,新世纪加拿大华裔文学离散母题的嬗变,刘淑玲,2015
564,外国文学,吉林师范大学,青年基金项目,圣经之维：美国南方文学经典的文化诗学阐释,王钢,2015
565,外国文学,吉林师范大学,青年基金项目,华夏与苏美尔文明发源的神话思维平行研究与关联性建构,金立江,2015
566,外国文学,江苏大学,青年基金项目,克里斯蒂娃的中国话语研究,罗昔明,2015
567,外国文学,江苏师范大学,青年基金项目,当代爱尔兰小说中爱尔兰身份问题研究,刘常轩,2015
568,外国文学,江西师范大学,青年基金项目,黑人暴力书写与伦理思想表达：约翰·怀德曼小说研究,张琼,2015
569,外国文学,金陵科技学院,青年基金项目,美国社会转型期小说人物价值取向研究,秦丹丹,2015
570,外国文学,鲁东大学,青年基金项目,保罗.利科的想象诠释学：从语义创新到社会行动,赵娜,2015
571,外国文学,南京大学,青年基金项目,池泽夏树小说的空间叙事研究,吕斌,2015
572,外国文学,南京理工大学,青年基金项目,《源氏物语》的道家思想源流研究,张楠,2015
573,外国文学,上海对外经贸大学,青年基金项目,托马斯·基尼利研究,周小进,2015
574,外国文学,上海对外经贸大学,青年基金项目,乔伊斯小说的医学主题研究,陈豪,2015
575,外国文学,上海对外经贸大学,青年基金项目,科马克·麦卡锡小说的伦理思想研究,单建国,2015
576,外国文学,上海外国语大学,青年基金项目,十七世纪英国喜剧与国民性研究,刘思远,2015
577,外国文学,上海外国语大学,青年基金项目,加拿大文化视阈下的艾丽丝·门罗短篇小说研究,周怡,2015
578,外国文学,上海外国语大学,青年基金项目,20世纪以来的阿拉伯现代文学离散写作研究,陆怡玮,2015
579,外国文学,上海外国语大学,青年基金项目,两战之间英美现代主义作家的战争想象研究,程汇涓,2015
580,外国文学,四川大学,青年基金项目,认知陌生化：赫·乔·威尔斯科幻研究,黎婵,2015
581,外国文学,太原科技大学,青年基金项目,美国史诗性小说研究,杨晓丽,2015
582,外国文学,通化师范学院,青年基金项目,百年普利策小说奖研究,史丽,2015
583,外国文学,外交学院,青年基金项目,日本教科书中的“军国美谈文学”研究(1894-1945),周萍萍,2015
584,外国文学,西安文理学院,青年基金项目,辛西娅·欧芝克小说中的身份书写研究,赵娜,2015
585,外国文学,西北大学,青年基金项目,伦理学视阈下的唐·德里罗与余华小说比较研究,张敏,2015
586,外国文学,西北政法大学,青年基金项目,认知诗学视阈下《小世界》中浪漫传奇的原型研究,李利敏,2015
587,外国文学,西南民族大学,青年基金项目,当代英国女作家“新维多利亚小说”研究,汤黎,2015
588,外国文学,新疆大学,青年基金项目,战后日本大众文学视阈中的西域表象研究,赵建萍,2015
589,外国文学,盐城师范学院,青年基金项目,苏珊.桑塔格美学思想研究,唐蕾,2015
590,外国文学,长沙理工大学,青年基金项目,现代非洲文学之父钦努阿？阿契贝的口头叙事艺术研究,段静,2015
591,外国文学,浙江农林大学,青年基金项目,美国儿童文学在中国的译介研究（1949-2000）,应承霏,2015
592,外国文学,中南大学,青年基金项目,当代华裔美国诗歌创作主题研究,张春敏,2015
593,外国文学,中山大学,青年基金项目,翻译家钱稻孙研究,邹双双,2015
594,外国文学,中央民族大学,青年基金项目,美国本土裔小说正义主题研究,杨恒,2015
595,外国文学,重庆三峡学院,青年基金项目,文化批评视野下的佩里·安德森思想研究,赖永兵,2015
596,艺术学,北方工业大学,规划基金项目,基于图像学方法的《园冶》造园理法研究,傅凡,2015
597,艺术学,北京交通大学,规划基金项目,应对气候环境变化影响下的城市住区低碳交通规划设计研究,魏泽崧,2015
598,艺术学,北京交通大学,规划基金项目,基于遗产廊道理论的北京地铁站内公共空间文化遗产资源整合策略,孟彤,2015
599,艺术学,北京联合大学,规划基金项目,河南卫视《梨园春》栏目20年间传承中原文化及产业化研究,王彦霞,2015
600,艺术学,北京联合大学,规划基金项目,中国当代工艺美术品牌化发展现状及创新策略研究,王丹谊,2015
601,艺术学,渤海大学,规划基金项目,明清印章款识中的印学文献整理与研究,陈国成,2015
602,艺术学,东北师范大学,规划基金项目,新世纪我国高等院校舞蹈创作研究,周宏,2015
603,艺术学,东北师范大学,规划基金项目,教师专业标准实施背景下中学音乐教育专业素质发展研究,丁嫚莉,2015
604,艺术学,广东财经大学,规划基金项目,高校创意设计类成果转化机制研究,钟立生,2015
605,艺术学,广东财经大学,规划基金项目,岭南城市文化的还原与建构：基于地理空间信息系统（GIS）的环境艺术设计方法研究,王少斌,2015
606,艺术学,海南大学,规划基金项目,生存与创物：黎族造物特征研究,袁晓莉,2015
607,艺术学,河南工程学院,规划基金项目,我国重大设计项目中的设计批评激辩研究,刘永涛,2015
608,艺术学,河南理工大学,规划基金项目,韩国朝鲜前期文献中的中国美术史料汇编,金弘大,2015
609,艺术学,湖北工业大学,规划基金项目,生态文明视域下的吊脚楼民居与聚落研究,王红英,2015
610,艺术学,湖北美术学院,规划基金项目,特高压输变电线路景观艺术研究,尹传垠,2015
611,艺术学,湖北文理学院,规划基金项目,中国民族特色动画艺术的形成与发展问题研究,施俊,2015
612,艺术学,湖南第一师范学院,规划基金项目,新农建设中以乡土文化传承来保护湘西民族传统村落的研究,罗明金,2015
613,艺术学,湖南工业大学,规划基金项目,食品包装安全设计的管理与方法研究,黎英,2015
614,艺术学,湖南文理学院,规划基金项目,洞庭湖区水神信仰民俗音乐研究,曾娜妮,2015
615,艺术学,华中师范大学,规划基金项目,中国当代钢琴二重奏音乐研究,张凯,2015
616,艺术学,华中师范大学,规划基金项目,民国文学插图研究,王文新,2015
617,艺术学,怀化学院,规划基金项目,武陵山片区民间竹编文化传承与工艺创新研究,李柏山,2015
618,艺术学,吉林艺术学院,规划基金项目,贺绿汀与20世纪中国音乐教育研究,徐科锐,2015
619,艺术学,集美大学,规划基金项目,从“海上丝绸之路”看福建南音的融合与传播,许国红,2015
620,艺术学,集美大学,规划基金项目,闽南地区手工技艺的生存现状调查与发展研究,赵胜利,2015
621,艺术学,江汉大学,规划基金项目,品味、意境、风格的体系建构:中国美学理论视野下的摄影意境论,陈杰,2015
622,艺术学,江南大学,规划基金项目,龟兹石窟造像思想研究,满盈盈,2015
623,艺术学,焦作师范高等专科学校,规划基金项目,豫西北明清戏台及戏曲碑刻调查与研究,王建设,2015
624,艺术学,兰州文理学院,规划基金项目,甘肃地方音乐文献库建设理论与方法研究,刘忠,2015
625,艺术学,临沂大学,规划基金项目,俄罗斯当代作曲技术理论课程体系研究,彭程,2015
626,艺术学,陇南师范高等专科学校,规划基金项目,陇东南区域民间美术的文化历史特征研究,余永红,2015
627,艺术学,鲁东大学,规划基金项目,三种南宋传世乐谱的宫调乐学研究,张红梅,2015
628,艺术学,南京工程学院,规划基金项目,文脉精神：基于以地域性传统文化传承与创新为理念的动画话语建构研究,侯文辉,2015
629,艺术学,南京艺术学院,规划基金项目,基于数字技术下的民国建筑装饰艺术研究,朱飞,2015
630,艺术学,黔南民族师范学院,规划基金项目,水族铜鼓音乐文化及及现代价值研究,赵凌,2015
631,艺术学,青岛科技大学,20世纪海外汉学家的中国古代画论研究——以英语文化圈为中心,规划基金项目,殷晓蕾,2015
632,艺术学,清华大学,规划基金项目,中国汉字设计史,陈楠,2015
633,艺术学,三峡大学,规划基金项目,长阳南曲源流研究——兼论清朝初期政治统治制度对土家文化的影响,陈琼,2015
634,艺术学,厦门大学,规划基金项目,华南民间口头艺术：社会、历史与文化传承,黄向春,2015
635,艺术学,山东工艺美术学院,规划基金项目,史官主书与秦书八体,徐学标,2015
636,艺术学,山东科技大学,规划基金项目,现代城市地下空间的规划、控制与设计研究,赵景伟,2015
637,艺术学,山东艺术学院,规划基金项目,中国小提琴艺术发展史研究,周明,2015
638,艺术学,陕西师范大学,规划基金项目,中国当代钢琴音乐的五声性调式和声技法研究,张新梅,2015
639,艺术学,上海大学,规划基金项目,美国艺术资助制度研究,马琳,2015
640,艺术学,上海师范大学,规划基金项目,贝克特戏剧创作思想及形式实验研究,陈惠,2015
641,艺术学,上海师范大学,规划基金项目,“乡愁型”人文景观在城市更新中的营造与融合研究,王新宇,2015
642,艺术学,上海音乐学院,规划基金项目,中国历代女性琴人史料考订与研究,戴微,2015
643,艺术学,邵阳学院,规划基金项目,家居装饰对家风构建的影响研究,蒋剑平,2015
644,艺术学,沈阳音乐学院,规划基金项目,后调性理论应用及习题全解指南,齐研,2015
645,艺术学,天津师范大学,规划基金项目,环境图形设计研究,张兵,2015
646,艺术学,温州大学,规划基金项目,基于数字化的吴越民间服饰文化传承与创新研究,金晨怡,2015
647,艺术学,武汉大学,规划基金项目,契诃夫与中国现实主义戏剧的新拓展,陈晖,2015
648,艺术学,武汉轻工大学,规划基金项目,基于人机工效学的孤独症儿童康复机构室内外环境设计研究：模型和实证,李莉,2015
649,艺术学,西安建筑科技大学,规划基金项目,电影影像创作前沿技术与艺术互动研究——基于技术热点的数据分析,张燕菊,2015
650,艺术学,西南林业大学,规划基金项目,源流与残存：云南少数民族干阑造型比较研究,王东焱,2015
651,艺术学,新疆艺术学院,规划基金项目,新疆地区秦腔艺术的传承与发展研究,王丹,2015
652,艺术学,浙江师范大学,规划基金项目,非洲艺术在中国的历时接受和当代传播研究,潘江龙,2015
653,艺术学,浙江师范大学,规划基金项目,综合材料艺术与当代中国高等美术教育体系的建立,牟宇宙,2015
654,艺术学,浙江外国语学院,规划基金项目,浙东民间吹打音乐研究,殷颙,2015
655,艺术学,中南大学,规划基金项目,湖南维吾尔族音乐文化族性认同的内在张力研究,张俊,2015
656,艺术学,中央民族大学,规划基金项目,中国朝鲜族舞蹈史,朴永光,2015
657,艺术学,中央戏剧学院,规划基金项目,互联网环境下的当代中国电影产业研究,顾峥,2015
658,艺术学,重庆大学,规划基金项目,三峡民歌在移民后期的保护现状与传承策略,肖玲,2015
659,艺术学,重庆大学,规划基金项目,西南地区佛寺壁画的数字化保护研究,李雅梅,2015
660,艺术学,重庆文理学院,规划基金项目,巴蜀石刻书法研究,陈龙国,2015
661,艺术学,安徽大学,青年基金项目,“非遗”视野下江南民间草龙艺术的保护与传承研究,王猛,2015
662,艺术学,安徽师范大学,青年基金项目,明清以来安徽戏曲舞蹈文化研究,韩丽,2015
663,艺术学,安徽职业技术学院,青年基金项目,“服妖”及魏晋南北朝时期的服饰风尚研究,郭小文,2015
664,艺术学,宝鸡文理学院,青年基金项目,中国传统五声性音乐调式感知的ERP研究,豆军红,2015
