序号,学科门类,学校名称,项目类别,项目名称,申请人,年份
380,语言学,南京理工大学,青年基金项目,基于历时与共时层面的汉日假设范畴及其表达系统的对比研究,李慧,2017
381,语言学,南京师范大学,青年基金项目,语言接触视角下城市青少年的方言使用与变异研究——以沪宁杭为例,王丽娟,2017
382,语言学,南京晓庄学院,青年基金项目,中国现当代小说乡土气息英译适变研究,汪璧辉,2017
383,语言学,南京邮电大学,青年基金项目,汉语小说英译母语-非母语译者词汇使用对比研究,吴建,2017
384,语言学,宁波卫生职业技术学院,青年基金项目,构式化视角下英汉施事宾语句的形成与演变,刘梅丽,2017
385,语言学,青岛科技大学,青年基金项目,跨境语言背景下延边朝鲜语语音演变的实验研究,杨慧,2017
386,语言学,青岛理工大学,青年基金项目,外国儿童文学汉译史重大问题研究,江建利,2017
387,语言学,山东大学,青年基金项目,高层次认知能力对中国儿童阅读理解的影响研究,赵爱萍,2017
388,语言学,山东科技大学,青年基金项目,认知视阈下的唐五代汉语体貌研究,吴鹏,2017
389,语言学,山东理工大学,青年基金项目,语音离变言语的加工难度研究,李景娜,2017
390,语言学,山东理工大学,青年基金项目,作格性连续统的跨语言研究,王遥,2017
391,语言学,山西大学,青年基金项目,构式事件图式与动词潜势语义的双层级互动研究,周小涛,2017
392,语言学,陕西师范大学,青年基金项目,基于汉字职用理论的段玉裁训注的古今字研究,刘琳,2017
393,语言学,上海财经大学,青年基金项目,云南水磨房话语法系统的混合特征研究,周洋,2017
394,语言学,上海大学,青年基金项目,基于语义范畴的汉语句法演变研究,张萍,2017
395,语言学,上海对外经贸大学,青年基金项目,不同母语背景的留学生对汉语话题结构的习得与加工研究,郑丽娜,2017
396,语言学,上海海事大学,青年基金项目,最简方案框架下英汉非核心论元生成的对比研究,佟和龙,2017
397,语言学,上海海事大学,青年基金项目,汉语叙事语篇与评论语篇的语体语法研究,刘娅琼,2017
398,语言学,上海交通大学,青年基金项目,基于语料库的政府记者会口译中人际意义的重构研究,李鑫,2017
399,语言学,上海理工大学,青年基金项目,中国理工科大学生英语校准和策略能力相关性研究,毕志伟,2017
400,语言学,上海师范大学,青年基金项目,动态系统理论视角下的二语动机发展研究,李昆,2017
401,语言学,上海师范大学,青年基金项目,语料库辅助的英汉“玉台体”诗歌态度义韵比较研究,程微,2017
402,语言学,上海外国语大学,青年基金项目,日汉情态类型学探索,王晓华,2017
403,语言学,上海外国语大学,青年基金项目,基于句对齐平行翻译文本的英汉运动事件空间参照系比较研究,陈佳,2017
404,语言学,上海外国语大学,青年基金项目,基于可及性理论的汉语关系从句研究,张秋杭,2017
405,语言学,上海政法学院,青年基金项目,中国近代法学本土化与翻译的关联性研究,吴苌弘,2017
406,语言学,深圳职业技术学院,青年基金项目,动宾关涉对象类离合词及其构式研究,王俊,2017
407,语言学,沈阳航空航天大学,青年基金项目,领域概念的语义表示方法与大规模语义知识库建设研究,王裴岩,2017
408,语言学,天津外国语大学,青年基金项目,《中华道藏》所收道经文本校理与疑难字词考释,牛尚鹏,2017
409,语言学,天津中医药大学,青年基金项目,国际化视野下留学生中医药专业汉语能力评价体系研究,张丽,2017
410,语言学,同济大学,青年基金项目,汉语论元漂移类特殊句式的形成动因研究,许歆媛,2017
411,语言学,同济大学,青年基金项目,汉法语序演变的语言类型学对比研究,曲辰,2017
412,语言学,同济大学,青年基金项目,基于多模态语料库的智退症老年人言语行为研究,黄立鹤,2017
413,语言学,梧州学院,青年基金项目,生成语法语段理论下句法合并和语义接口的互动性研究--现代汉语形义错配现象新解,邓昊熙,2017
414,语言学,武汉大学,青年基金项目,基于大数据的农村家庭语言能力状况及对策研究,吉晖,2017
415,语言学,武汉科技大学,青年基金项目,学术英语导向下的大学英语教师整合技术的学科教学知识研究,章木林,2017
416,语言学,西安外国语大学,青年基金项目,系统功能视域下典籍复译的语际再实例化模型研究——以《道德经》英译为个案,王汐,2017
417,语言学,西安外国语大学,青年基金项目,基于眼动法的中文分词机制研究,杨涛,2017
418,语言学,西安外国语大学,青年基金项目,我国应用语言学学术国际化现状与发展研究,林琳,2017
419,语言学,西藏民族大学,青年基金项目,晋冀两省太行山沿麓晋语语音研究,李欢,2017
420,语言学,西南林业大学,青年基金项目,怒族良苏人的语言调查与比较研究,谭丽亚,2017
421,语言学,厦门大学,青年基金项目,口译量表与评分员交互研究——基于英语能力统一量表的研究,苏伟,2017
422,语言学,新疆医科大学,青年基金项目,维汉语量范畴表达对比研究,袁蕾,2017
423,语言学,燕山大学,青年基金项目,《红楼梦》译者显化风格及其对中国文学“走出去”的启示研究,侯羽,2017
424,语言学,燕山大学,青年基金项目,古钞本《玉篇》音韵研究,姜永超,2017
425,语言学,燕山大学,青年基金项目,基于规则和统计模型的中国英语学习者书面语误自动检测研究,刘磊,2017
426,语言学,运城学院,青年基金项目,晚清期刊词汇新质与《汉语大词典》修订,周国祥,2017
427,语言学,浙江大学,青年基金项目,汉语论元结构的历时演变研究,李艳芝,2017
428,语言学,浙江大学宁波理工学院,青年基金项目,基于实验语音学的吴方言区高校EFL学习者英语语音习得研究,欧琛,2017
429,语言学,浙江工业大学,青年基金项目,学生译员双语关联块构表征发展研究,王柳琪,2017
430,语言学,浙江旅游职业学院,青年基金项目,基于中介字深度数据库的外国学生汉字习得与认知演化研究,刘君,2017
431,语言学,浙江师范大学,青年基金项目,论元共享现象及句法理论问题研究,杨西彬,2017
432,语言学,浙江师范大学,青年基金项目,基于作答类型的英语阅读测试过程研究,孔菊芳,2017
433,语言学,浙江树人学院,青年基金项目,新型城镇化进程中的城乡语言生态比较和方言可持续发展研究,蔡晨,2017
434,语言学,浙江特殊教育职业学院,青年基金项目,认知视角下聋人手语文化心理研究,张帆,2017
435,语言学,中国传媒大学,青年基金项目,战国秦汉日书词语研究,梁超,2017
436,语言学,中国政法大学,青年基金项目,大学英语教育背景下借由《跨文化交际》课程中的反思导向教学法培养学习者的思辨能力,谢芹,2017
437,语言学,中南财经政法大学,青年基金项目,《春秋》笔法与《左传》英译研究,薛凌,2017
438,语言学,中南民族大学,青年基金项目,数字化口译教学资源库创建与应用研究,邓军涛,2017
439,语言学,中南民族大学,青年基金项目,高氏女书文献整理与研究,谢燮,2017
440,语言学,中山大学,青年基金项目,楚系简帛中战国至西汉语音演变研究,马坤,2017
441,语言学,遵义师范学院,青年基金项目,中外《坛经》英译比较研究,周永涛,2017
442,语言学,对外经济贸易大学,自筹经费项目,动态系统理论视域下的高校英语写作中心构建与评估研究,何佳佳,2017
443,中国文学,北京师范大学,规划基金项目,20世纪离散华人作家的北京想象研究,沈庆利,2017
444,中国文学,长江师范学院,规划基金项目,英美左翼文学传播与中国左翼文学生成研究,周仁成,2017
445,中国文学,长江师范学院,规划基金项目,“后期吴宓”研究（1949—1978）,肖太云,2017
446,中国文学,常熟理工学院,规划基金项目,中国当代基督教文学的审美范式研究,季小兵,2017
447,中国文学,常熟理工学院,规划基金项目,清人所编清代文章选本叙录及序跋整理,孟伟,2017
448,中国文学,重庆工商大学,规划基金项目,新世纪重要戏剧论争研究,康建兵,2017
449,中国文学,佛山科学技术学院,规划基金项目,现代汉语语法与中国新诗的文体革命研究,赵黎明,2017
450,中国文学,复旦大学,规划基金项目,宋代祠官文学研究,侯体健,2017
451,中国文学,赣南师范大学,规划基金项目,晚清民国台湾诗话研究,白雪梅,2017
452,中国文学,广州大学,规划基金项目,中国新诗的异域写作研究,李俏梅,2017
453,中国文学,贵州师范大学,规划基金项目,唐诗的灾害书写研究,李朝军,2017
454,中国文学,海南热带海洋学院,规划基金项目,比较文学视野下的美国奥斯卡金像奖获奖电影剧本研究,刘琼,2017
455,中国文学,和田师范专科学校,规划基金项目,蒙元畏兀儿内迁文学家族变迁研究——以畏兀儿偰氏、廉氏家族为例,杨绍固,2017
456,中国文学,河北北方学院,规划基金项目,元中都地域文学资料整理与研究,叶会昌,2017
457,中国文学,河南师范大学,规划基金项目,文学史研究视野中的“重返八十年代”,赵黎波,2017
458,中国文学,华东师范大学,规划基金项目,冷战视野下五十年代香港文艺之研究,杜英,2017
459,中国文学,淮北师范大学,规划基金项目,比较视野下中国古典美学的身体之维研究,陈士部,2017
460,中国文学,淮阴师范学院,规划基金项目,《容安馆札记》文论内容的整理与研究,焦亚东,2017
461,中国文学,黄山学院,规划基金项目,晚清民国报刊文言小说研究,张振国,2017
462,中国文学,济南大学,规划基金项目,北京大学藏西汉竹书文学研究,常昭,2017
463,中国文学,嘉应学院,规划基金项目,中国左翼文学的想象与叙述（1927-1949）,陈红旗,2017
464,中国文学,江苏理工学院,规划基金项目,台湾文学中的日本殖民书写研究：以大河小说为中心,杨红英,2017
465,中国文学,兰州城市学院,规划基金项目,当代中国科幻新浪潮的话语形态与美学价值研究,张懿红,2017
466,中国文学,南开大学,规划基金项目,中国当代小说中的家庭叙事研究,陈千里,2017
467,中国文学,曲阜师范大学,规划基金项目,南宋乾淳时期的理学与文学,张玉璞,2017
468,中国文学,山东大学,规划基金项目,二十世纪五六十年代香港青年文学刊物和战后中国文学转型研究,王艳丽,2017
469,中国文学,邵阳学院,规划基金项目,丁玲文学创作中的身体哲学研究,陈红玲,2017
470,中国文学,邵阳学院,规划基金项目,魏源诗文中“夷”的套话与中国近代“他者”形象转型研究,姚武,2017
471,中国文学,天津外国语大学,规划基金项目,康德审丑思想研究,潘道正,2017
472,中国文学,西安工程大学,规划基金项目,仓央嘉措诗歌的国际化阐释与国家文化形象建构,巴微,2017
473,中国文学,西北大学,规划基金项目,数字人文视阈中弗兰克·莫莱蒂的文学理论研究,陈晓辉,2017
474,中国文学,西北师范大学,规划基金项目,世界文学空间视野下中国当代作家国际声誉的形成机制研究,王国礼,2017
475,中国文学,西华大学,规划基金项目,写作学理论视野下的《文心雕龙》及其当代价值研究,王万洪,2017
476,中国文学,咸阳师范学院,规划基金项目,陕西古代书院研究,黎文丽,2017
477,中国文学,湘潭大学,规划基金项目,中国近百年乌托邦小说发展史论,龙慧萍,2017
478,中国文学,新疆师范大学,规划基金项目,20世纪新疆蒙古族文学学术史,宝音达,2017
479,中国文学,浙江工业大学,规划基金项目,论中国现代文学中的异域都市想象,左怀建,2017
480,中国文学,浙江商业职业技术学院,规划基金项目,元代进士与元代文坛,贾继用,2017
481,中国文学,浙江师范大学,规划基金项目,佛教世俗化与明代小说研究,崔小敬,2017
482,中国文学,郑州工程技术学院,规划基金项目,夏承焘词学研究,胡永启,2017
483,中国文学,周口师范学院,规划基金项目,《唐荆川先生文集》校注,张慧琼,2017
484,中国文学,安庆师范大学,青年基金项目,清末民初文学的“舆论化”现象研究（1895—1917）,徐先智,2017
485,中国文学,安阳师范学院,青年基金项目,清人唐集笺注中的笺注理论研究,付定裕,2017
486,中国文学,宝鸡文理学院,青年基金项目,中国现代妥协主义文学思潮研究,程小强,2017
487,中国文学,沧州师范学院,青年基金项目,中国童谣的价值谱系研究,韩丽梅,2017
488,中国文学,常州大学,青年基金项目,新旧之变承：清末民初松江地区文人活动研究,王风丽,2017
489,中国文学,赤峰学院,青年基金项目,八旗文学选本汇考及研究,韩丽霞,2017
490,中国文学,重庆大学,青年基金项目,两晋文士族群源流与文学风格研究,黎臻,2017
491,中国文学,大连理工大学,青年基金项目,百年新诗“跨文体写作”演进及形式伦理研究,杨亮,2017
492,中国文学,东华大学,青年基金项目,日本汉学家对中国八十年代文学的译介与阐释,孙若圣,2017
493,中国文学,福建工程学院,青年基金项目,文化诗学视域下的汉代《诗经》解释学与《春秋》家政治哲学综合研究,薛学财,2017
494,中国文学,复旦大学,青年基金项目,南宋荐举官制与四六启文研究,戴路,2017
495,中国文学,广东海洋大学,青年基金项目,“国际人文主义”的双重跨文化实践：白璧德与学衡派的关系研究,李欢,2017
496,中国文学,广东海洋大学,青年基金项目,清初东北流人诗群的历史描述与分析,刘刚,2017
497,中国文学,广西师范大学,青年基金项目,中国古代文论“淡”范畴的审美研究,周斌,2017
498,中国文学,广西师范学院,青年基金项目,文体学视野下的沈璟曲学研究,石艺,2017
499,中国文学,贵州师范大学,青年基金项目,唐前诗赋文体交叉研究,唐定坤,2017
500,中国文学,河南大学,青年基金项目,英语世界元杂剧的译介与研究,李安光,2017
501,中国文学,河南理工大学,青年基金项目,台湾新文学作家对鲁迅国民性批判思想承续研究,孙拥军,2017
502,中国文学,河南理工大学,青年基金项目,宋代童蒙教育与文学,张鹏宇,2017
503,中国文学,衡阳师范学院,青年基金项目,清代湖南家族文学研究,唐红卫,2017
504,中国文学,湖南大学,青年基金项目,西方英译《离骚》研究,冯俊,2017
505,中国文学,华北水利水电大学,青年基金项目,李之仪文集编年笺注,史月梅,2017
506,中国文学,华东理工大学,青年基金项目,明末通俗出版物、传教士与西方早期中国形象之构建,刘捷,2017
507,中国文学,华东师范大学,青年基金项目,事件范式的深层文学机理研究,刘阳,2017
508,中国文学,华南师范大学,青年基金项目,中国新文学“读者”的生成研究（1917-1937）,刘潇雨,2017
509,中国文学,华南师范大学,青年基金项目,文化创伤诗学研究,赵雪梅,2017
510,中国文学,华中师范大学,青年基金项目,唐诗中的城市书写研究,陈燕妮,2017
511,中国文学,怀化学院,青年基金项目,唐代小说在英语世界的传播与接受研究,张莉莉,2017
512,中国文学,集宁师范学院,青年基金项目,知识视阈与中古小说的形态生成,樊伟峻,2017
513,中国文学,济南大学,青年基金项目,洪深佚作的辑录、整理与研究,鲁毅,2017
514,中国文学,嘉应学院,青年基金项目,20世纪王船山文学思想研究史,石朝辉,2017
515,中国文学,兰州理工大学,青年基金项目,唐集序跋整理与研究,钱得运,2017
516,中国文学,闽南师范大学,青年基金项目,清代宦台官员与台湾游记文学研究,郑丽霞,2017
517,中国文学,牡丹江师范学院,青年基金项目,中唐以来思想史上的杜甫形象研究,付振华,2017
518,中国文学,宁波工程学院,青年基金项目,江浙宝卷与古典小说研究,车瑞,2017
519,中国文学,清华大学,青年基金项目,“到民间去”：中国现代文学民间话语生成研究（1902-1925）,袁先欣,2017
520,中国文学,山西大学,青年基金项目,桐选之争与中国现代散文文体秩序的建立,何亦聪,2017
521,中国文学,山西大学,青年基金项目,中古《诗经》学视野下的士族墓志文学研究,张燕,2017
522,中国文学,山西大学,青年基金项目,主题学视域下《诗经·二南》历代差异阐释的汇编、解析与还原,张妍,2017
523,中国文学,上海大学,青年基金项目,明清戏曲插图及图文关系研究,石超,2017
524,中国文学,绍兴文理学院,青年基金项目,中日文化交流中的“文学者鲁迅”研究,卓光平,2017
525,中国文学,首都师范大学,青年基金项目,西方文化记忆理论研究,王蜜,2017
526,中国文学,四川大学,青年基金项目,唐传奇在法国的接受研究,赵玥,2017
527,中国文学,天津工业大学,青年基金项目,《孙伏园年谱长编》与《孙伏园全集》,田露,2017
528,中国文学,同济大学,青年基金项目,生产者的实践与形式——鲁迅杂文研究,李国华,2017
529,中国文学,西安外国语大学,青年基金项目,文学人类学中国进路与问题研究,苏永前,2017
530,中国文学,西北大学,青年基金项目,唐诗经典与中国上古神话研究,邱晓,2017
531,中国文学,西北大学,青年基金项目,美国高校文学教育中的创意写作参与研究,安晓东,2017
532,中国文学,西南民族大学,青年基金项目,少数民族网络文学批评的学理研究,徐杰,2017
533,中国文学,厦门大学嘉庚学院,青年基金项目,文学理论教材建设与中国文论现代化研究,朱盈蓓,2017
534,中国文学,香港中文大学（深圳）,青年基金项目,北京公园研究：文化实践与文学表现（1860-1937）,林峥,2017
535,中国文学,许昌学院,青年基金项目,明清山海经图版本传承与流变研究,王强,2017
536,中国文学,云南大学,青年基金项目,明代宋诗接受研究,郑婷,2017
537,中国文学,张家口学院,青年基金项目,明清宫廷戏曲编年史,郑莉,2017
538,中国文学,浙江警察学院,青年基金项目,宋代太学与文学研究,牛思仁,2017
539,中国文学,中国青年政治学院,青年基金项目,中国古代诗学记忆研究,张宇慧,2017
540,中国文学,中南大学,青年基金项目,中国女性词之批评史论,习婷,2017
541,中国文学,中山大学,青年基金项目,欧洲大陆所藏中国俗文学文献的著录与研究,刘蕊,2017
542,中国文学,中山大学,青年基金项目,石刻文献与古代文体图证,赵宏祥,2017
543,中国文学,中山大学,青年基金项目,晚清外交官与中西文学交流：以陈季同和廖恩焘为中心,郑莹,2017
544,中国文学,中山大学,青年基金项目,现存戏曲工尺谱著录与研究,毋丹,2017
545,中国文学,淄博师范高等专科学校,青年基金项目,清代顺治至雍正时期歌行与叙事研究,姜克滨,2017
546,外国文学,北京大学,规划基金项目,法国当代自撰文学现象研究,杨国政,2017
547,外国文学,北京第二外国语学院,规划基金项目,冯内古特小说中的跨物种叙事研究,李素杰,2017
548,外国文学,北京林业大学,规划基金项目,物语对中国园林文化要素的接受研究,於国瑛,2017
549,外国文学,德州学院,规划基金项目,比较视域中的索因卡戏剧研究,高文惠,2017
550,外国文学,东北师范大学,规划基金项目,平成年代战争小说的症候式研究,刘研,2017
551,外国文学,对外经济贸易大学,规划基金项目,达尔文主义与文学——“新维多利亚小说”中的进化叙事研究,金冰,2017
552,外国文学,哈尔滨工业大学,规划基金项目,戴维？洛奇小说的伦理批评,李雪,2017
553,外国文学,邯郸学院,规划基金项目,罗伯特·骚塞史诗的人物美学研究,赵丽娟,2017
554,外国文学,华东师范大学,规划基金项目,法国现当代文学的身体维度,解华,2017
555,外国文学,华东政法大学,规划基金项目,基于伽达默尔哲学解释学的里尔克《杜伊诺哀歌》诠释,聂华,2017
556,外国文学,集美大学,规划基金项目,当代美国学院左翼与新马克思主义批评研究,王予霞,2017
557,外国文学,江苏师范大学,规划基金项目,艾米莉·迪金森与英美文学传统,顾晓辉,2017
558,外国文学,辽宁大学,规划基金项目,现代性视域下的英国戏剧研究,刘秀玉,2017
559,外国文学,南京理工大学,规划基金项目,五四以来中英文化圈对话与互鉴研究,宋文,2017
560,外国文学,山西大学,规划基金项目,英国文艺复兴时期戏剧文本校释语言分析模型的构建与运用,张耀平,2017
561,外国文学,上海师范大学,规划基金项目,芝加哥文艺复兴时期的城市书写(1870-1920),王青松,2017
562,外国文学,四川大学,规划基金项目,文化批评的核心议题研究,王晓路,2017
563,外国文学,天津理工大学,规划基金项目,英国维多利亚时代童话艺术研究,蒲海丰,2017
564,外国文学,同济大学,规划基金项目,"马修阿诺德在中国的""文化苦旅""研究",吕佩爱,2017
565,外国文学,同济大学,规划基金项目,唐代小说与日本古代物语文学比较研究,李宇玲,2017
566,外国文学,右江民族医学院,规划基金项目,梁宗岱诗作英译研究,程家惠,2017
567,外国文学,浙江理工大学,规划基金项目,20世纪初美国都市小说的视觉文化与表演研究,曹蓉蓉,2017
568,外国文学,中国矿业大学（北京）,规划基金项目,英语后殖民重写文学研究,朱峰,2017
569,外国文学,安徽新华学院,青年基金项目,中国当代新儒学视阈下的库切小说研究,金怀梅,2017
570,外国文学,北京大学,青年基金项目,司汤达的情感哲学与小说诗学,王斯秧,2017
571,外国文学,北京第二外国语学院,青年基金项目,文化记忆视阈下的英国历史编纂元小说研究,罗晨,2017
572,外国文学,北京师范大学,青年基金项目,语言与逻辑：语言转向视域下的拉康中后期思想研究,于洋,2017
573,外国文学,长江大学工程技术学院,青年基金项目,西方马克思主义视域下戈迪默小说研究,胡忠青,2017
574,外国文学,大连外国语大学,青年基金项目,李健吾法国文学译介研究,于辉,2017
575,外国文学,大连外国语大学,青年基金项目,作为文学性本源的麦金太尔伦理叙事研究,宋薇,2017
576,外国文学,东北财经大学,青年基金项目,浅井了意假名草子对中国古代文学的接受研究,蒋云斗,2017
577,外国文学,东北师范大学,青年基金项目,19世纪英国文学中的北欧文化因子研究,陈彦旭,2017
578,外国文学,东北师范大学,青年基金项目,莎士比亚戏剧的英国儿童文学改编研究（1807-1901）,嵇让平,2017
579,外国文学,东华大学,青年基金项目,符号学视阈下《荒原》的创作与传播研究,赵晶,2017
580,外国文学,东华理工大学,青年基金项目,红色中国形象塑造：延安时期外国记者作品叙事研究,胡步芬,2017
581,外国文学,对外经济贸易大学,青年基金项目,19世纪美国文学与国家领土空间生产,郭巍,2017
582,外国文学,复旦大学,青年基金项目,德国“青年保守派”思想家的文学批评研究,姜林静,2017
583,外国文学,广东技术师范学院,青年基金项目,中医典籍在日本所存古本考查以及平安时期中医学传播的研究,李芊,2017
584,外国文学,广东外语外贸大学,青年基金项目,德语文学中美狄亚母题研究,卢铭君,2017
585,外国文学,广东外语外贸大学,青年基金项目,《摩诃婆罗多》的“灵肉双美”意识研究,田克萍,2017
586,外国文学,杭州电子科技大学,青年基金项目,赖德·哈格罗曼司的非洲想象与身份建构研究,王荣,2017
587,外国文学,华中科技大学,青年基金项目,英国经典文学作品的儿童文学改编历时研究,惠海峰,2017
588,外国文学,华中师范大学,青年基金项目,当代美国华裔女性文学的空间诗学,张琴,2017
589,外国文学,吉林财经大学,青年基金项目,大西洋叙事:21世纪初俄裔美国犹太小说研究,孔伟,2017
590,外国文学,吉林警察学院,青年基金项目,蒂姆`奥布莱恩小说文本的创伤叙事及文化记忆,卢姗,2017
591,外国文学,江苏科技大学,青年基金项目,美国来华传教士作品中的中国女性形象建构研究,李秀梅,2017
592,外国文学,景德镇陶瓷大学,青年基金项目,18世纪英国文学中的瓷器与自我塑型研究,侯铁军,2017
593,外国文学,辽宁大学,青年基金项目,纳博科夫小说叙事的东方元素研究,邱畅,2017
594,外国文学,洛阳师范学院,青年基金项目,人文社会科学中的文学转向及其意义研究,李珺,2017
595,外国文学,宁波大学,青年基金项目,当代日本文学的战争记忆危机,冯英华,2017
596,外国文学,曲阜师范大学,青年基金项目,中国当代文学在韩传播生态研究,周磊,2017
597,外国文学,泉州师范学院,青年基金项目,近代以降日本汉文学史论研究,沈日中,2017
598,外国文学,山东大学,青年基金项目,吉川英治《三国志》改写特色研究,武鹏,2017
599,外国文学,山西财经大学,青年基金项目,接受与流变：爱尔兰戏剧运动在中国,田菊,2017
600,外国文学,沈阳大学,青年基金项目,文学市场语境中的华裔美国诗歌创作研究,宋阳,2017
601,外国文学,首都师范大学,青年基金项目,马修·阿诺德批评理论中的权威问题研究,崔洁莹,2017
602,外国文学,四川外国语大学,青年基金项目,当代美国西部小说中西部神话的改写研究,张健然,2017
603,外国文学,四川外国语大学,青年基金项目,阿拉伯涉恐小说中的伊斯兰极端人物身份认同研究,吴昊,2017
604,外国文学,天津外国语大学,青年基金项目,程抱一诗歌与法国当代诗歌的比较研究,巫春峰,2017
605,外国文学,温州商学院,青年基金项目,基于语料库的霍桑文学作品中的概念隐喻研究,诸葛晓初,2017
606,外国文学,西安建筑科技大学,青年基金项目,中日文化的融合与冲突：世阿弥能乐论对日本能剧的影响研究,韩聃,2017
607,外国文学,厦门大学嘉庚学院,青年基金项目,思想史视域下的乔纳森·斯威夫特研究,历伟,2017
608,外国文学,湘潭大学,青年基金项目,他者与责任：欧茨小说的伦理主题研究,唐丽伟,2017
609,外国文学,扬州大学,青年基金项目,18世纪欧洲法语期刊中的中国形象研究,马莉,2017
610,外国文学,浙江财经大学,青年基金项目,普拉斯诗学研究,魏丽娜,2017
611,外国文学,中国人民大学,青年基金项目,莎士比亚罗马剧的政治哲学研究,彭磊,2017
612,外国文学,中国政法大学,青年基金项目,启蒙晚期（1770-1830）德语文学中的时间诗学,张珊珊,2017
613,外国文学,中南财经政法大学,青年基金项目,当代美国戏剧的老龄伦理研究,李晶,2017
614,艺术学,安徽师范大学,规划基金项目,我国农副产品包装设计发展与创新对策研究,杨晓芳,2017
615,艺术学,安阳师范学院,规划基金项目,《封面文化—中国近百年书籍装帧设计审美文化的发展与变迁研究》,陈洁,2017
616,艺术学,北京林业大学,规划基金项目,桂北传统聚落景观图式及其演变研究,王静文,2017
617,艺术学,常州大学,规划基金项目,中国古代本草艺术图像研究,杨卫华,2017
618,艺术学,东北大学,规划基金项目,当代装饰绘画艺术创新研究,李宏,2017
619,艺术学,东北大学,规划基金项目,20世纪德语国家乐队指挥艺术理论研究,刘宇,2017
620,艺术学,东北大学,规划基金项目,“伪满洲国”广告设计及影响研究,霍楷,2017
621,艺术学,福建江夏学院,规划基金项目,台湾人文历史题材纪录片30年发展研究（1987-2016））,余权,2017
622,艺术学,广东海洋大学,规划基金项目,雷州半岛海上丝路文化遗产“视觉符号”挖掘与利用研究,罗小燕,2017
623,艺术学,海南大学,规划基金项目,海南琼剧板腔音乐研究,苏萍,2017
624,艺术学,杭州师范大学,规划基金项目,汉代画像石题榜隶书艺术研究,郑立君,2017
625,艺术学,河南师范大学,规划基金项目,商代埙的音乐学研究,张伟,2017
626,艺术学,湖北科技学院,规划基金项目,冯文慈音乐学术思想研究,殷瑰姣,2017
627,艺术学,湖北文理学院,规划基金项目,禅宗思想与米芾书画艺术成就关系研究,李觉辉,2017
628,艺术学,湖南师范大学,规划基金项目,明清园林绘画的空间叙事学研究,鲁政,2017
629,艺术学,湖南文理学院,规划基金项目,中国文庙的传播美学及其对当代公共艺术建设的启示,梁光焰,2017
630,艺术学,华东师范大学,规划基金项目,大众文化视域下的美国电视动画,徐坤,2017
631,艺术学,华南师范大学,规划基金项目,高师音乐教师教育实践课程与农村支教活动对接的实践研究,王朝霞,2017
632,艺术学,华中农业大学,规划基金项目,楚系古琴形态设计之传承与发展创新研究,姚克难,2017
633,艺术学,华中师范大学,规划基金项目,土家族民间舞蹈活态传承与数字化保护研究,朱宇翔,2017
634,艺术学,黄冈师范学院,规划基金项目,传统晋商民居建筑门饰的调查研究——以铺首衔环为例,胡晓洁,2017
635,艺术学,吉林大学,规划基金项目,“最后的鱼皮部落”──赫哲族渔猎造物艺术的传承弘扬与创新发展研究,孔德明,2017
636,艺术学,吉林大学,规划基金项目,中国古代书画视觉传播研究,姜勇,2017
637,艺术学,吉首大学,规划基金项目,“非遗”视野下土家族濒危母语音乐艺术的搜集、整理与研究,陈东,2017
638,艺术学,集美大学,规划基金项目,闽南童谣与台湾童谣同源性研究,陈芳,2017
639,艺术学,江南大学,规划基金项目,苏南民间小调与锡剧的共生发展研究,王芳,2017
640,艺术学,江南大学,规划基金项目,南通地区非物质文化遗产中的“工匠技艺”与现代设计跨界融合研究,张焘,2017
641,艺术学,江南大学,规划基金项目,亚洲电影的跨国生产与传播研究,郝延斌,2017
642,艺术学,江西财经大学,规划基金项目,赣南采茶戏音乐研究,樊凤龙,2017
643,艺术学,焦作师范高等专科学校,规划基金项目,河南戏曲碑刻收集整理与研究,程峰,2017
644,艺术学,金华职业技术学院,规划基金项目,江南民歌发展轨迹新探及数据库构建路径研究,倪淑萍,2017
645,艺术学,晋中学院,规划基金项目,古太原民居墀头砖雕研究,严文刚,2017
646,艺术学,南京航空航天大学,规划基金项目,美丽乡村建设进程中乡村景观设计的策略研究,赵中建,2017
647,艺术学,南京理工大学,规划基金项目,车载智能交互系统的多元信息可视化设计研究,姜斌,2017
648,艺术学,南京林业大学,规划基金项目,日本环境设计史研究,许浩,2017
649,艺术学,南京晓庄学院,规划基金项目,艺术设计伦理概论研究,王志强,2017
650,艺术学,南京信息工程大学,规划基金项目,文化旅游开发下江南古镇文化资源优化整合研究,杨飞飞,2017
651,艺术学,南京艺术学院,规划基金项目,中国图案艺术典例研究,张抒,2017
652,艺术学,南京艺术学院,规划基金项目,板腔体手法在中国民族歌剧创作中的运用研究,钱庆利,2017
653,艺术学,内蒙古科技大学,规划基金项目,蒙古族传统动物题材图案象征研究,李军,2017
654,艺术学,内蒙古艺术学院,规划基金项目,蒙古族服饰演变研究,萨日娜,2017
655,艺术学,内蒙古艺术学院,规划基金项目,内蒙古演艺发展史研究,刘筠梅,2017
656,艺术学,齐鲁工业大学,规划基金项目,“非遗”与“一带一路”视角下景泰蓝技艺的传承与发展创新研究,刘芳,2017
657,艺术学,青岛农业大学,规划基金项目,知识考古学视域下中国早期电影伦理批评的研究（1921-1931）,邢祥虎,2017
658,艺术学,山东大学,规划基金项目,互联网时代传统村落文化景观遗产保护与可持续发展研究,张剑,2017
