序号,学科门类,学校名称,项目类别,项目名称,申请人,年份
445,艺术学,江苏理工学院,规划基金项目,灾害文化视野下的家用应急避险产品设计研究,薛生健,2016
446,艺术学,丽水学院,规划基金项目,《宋代龙泉窑青瓷刻划纹饰绘录研究》,吴新伟,2016
447,艺术学,临沂大学,规划基金项目,沂蒙地区汉画像石装饰艺术比较研究,李洁,2016
448,艺术学,南京师范大学,规划基金项目,基于山水画视角的乡村景观格局构建,姚亦锋,2016
449,艺术学,南京师范大学,规划基金项目,21世纪中国大陆青春电影研究,王晖,2016
450,艺术学,宁波职业技术学院,规划基金项目,仪式场域下的吴越婚礼歌谣研究,刘彩珍,2016
451,艺术学,曲阜师范大学,规划基金项目,山东曹州地区民间砖塑手工艺研究,苗红磊,2016
452,艺术学,曲阜师范大学,规划基金项目,基于符号学方法的艺术史叙事研究,杜海涛,2016
453,艺术学,山东师范大学,规划基金项目,中国新时期纪录片创作与民族文化传承研究,苗元华,2016
454,艺术学,山东艺术学院,规划基金项目,“五位一体”戏剧影视人才培养模式研究,王超,2016
455,艺术学,山西大同大学,规划基金项目,云冈石窟乐伎舞伎图像及北魏音乐舞蹈研究,吴巧云,2016
456,艺术学,山西大学,规划基金项目,晋陕豫坛庙建筑艺术形态特征研究,刘勇,2016
457,艺术学,上海大学,规划基金项目,中国汉传佛教＂瑜伽焰口＂法会音乐的记谱与研究,狄其安,2016
458,艺术学,上海理工大学,规划基金项目,近代百年中国平面设计研究（1843-1949）,黄艳华,2016
459,艺术学,首都师范大学,规划基金项目,舞蹈作品中的多元艺术类型研究,胡伟,2016
460,艺术学,四川大学,规划基金项目,明清戏曲与善书研究,李艳,2016
461,艺术学,四川文化艺术学院,规划基金项目,“茶马古道”北线（川甘段）音乐文化遗存的调查与研究,文飞,2016
462,艺术学,苏州工艺美术职业技术学院,规划基金项目,东西方书籍装订术的传播与适应,罗嵋,2016
463,艺术学,苏州经贸职业技术学院,规划基金项目,桃花坞木刻年画文化意境对服装创意设计应用的启迪研究,张丹,2016
464,艺术学,温州大学,规划基金项目,永昆与清代戏曲工尺谱同名曲牌的整编与研究,王志毅,2016
465,艺术学,温州大学,规划基金项目,中国城市文化语境中的合唱音乐研究,叶文辉,2016
466,艺术学,温州大学,规划基金项目,非物质文化装饰元素及其传承——基于浙南传统小木作与家具的研究,黄玫玮,2016
467,艺术学,武汉大学,规划基金项目,新中国十七年戏曲改革的史料整理与研究,李松,2016
468,艺术学,武汉纺织大学,规划基金项目,荆楚刺绣艺术特征标注与数字化研究,钟蔚,2016
469,艺术学,西北师范大学,规划基金项目,凉州贤孝整理与研究,祁明芳,2016
470,艺术学,西南科技大学,规划基金项目,近代中国音乐术语的生成、演进与系统表达,赵庆文,2016
471,艺术学,浙江大学城市学院,规划基金项目,“四态”一体化的运河古镇活力再造研究-以浙江段为例,吕微露,2016
472,艺术学,浙江广厦建设职业技术学院,规划基金项目,明清江浙地区木雕装饰纹样研究,张伟孝,2016
473,艺术学,浙江音乐学院(筹),规划基金项目,基于中国古典诗词的当代诗乐创作新思维研究,庞莉,2016
474,艺术学,中国矿业大学,规划基金项目,声景观对视觉审美的效应及其应用研究,赵警卫,2016
475,艺术学,中南大学,规划基金项目,西方国家“收割”中国人才新趋势研究,王伟,2016
476,艺术学,中南大学,规划基金项目,记住乡愁—湖湘传统村落景观文化因子的传承研究,谢旭斌,2016
477,艺术学,北京电影学院,青年基金项目,港式喜剧的类型文化与认同政治——以“新艺城”为中心,叶航,2016
478,艺术学,北京交通大学,青年基金项目,基于信息技术的中国古代城市形态气候适应性研究,曾忠忠,2016
479,艺术学,北京科技大学,青年基金项目,跨学科视野下的汉唐时期官员服饰文化研究,李怡,2016
480,艺术学,常州工学院,青年基金项目,近现代美术展览会与艺术市场发展研究,朱亮亮,2016
481,艺术学,成都学院,青年基金项目,中国传统乐器陶埙的文化传承与开发创新研究,侯李游美,2016
482,艺术学,成都学院,青年基金项目,作曲家风格转变轨迹研究-以乔治·罗奇伯格为例,黄金城,2016
483,艺术学,东北师范大学,青年基金项目,华语电影的法国传播史研究,谭笑晗,2016
484,艺术学,广东工业大学,青年基金项目,中国黄麻纤维艺术的创新应用研究,彭文芳,2016
485,艺术学,广东工业大学,青年基金项目,岭南广彩在海丝文化中的艺术融合及活态传承研究,黄芳芳,2016
486,艺术学,广东工业大学,青年基金项目,海上丝绸之路互动叙事网络“活化”平台研究,刘丹云,2016
487,艺术学,广西艺术学院,青年基金项目,王玫编舞思想研究,杨志晓,2016
488,艺术学,广州大学,青年基金项目,晚明以来的戏曲艺人传承活动研究,吕珍珍,2016
489,艺术学,贵州大学,青年基金项目,贵州山地文化视野下的绘画艺术研究,柯川,2016
490,艺术学,哈尔滨师范大学,青年基金项目,上海广播音乐史研究（1923-1949）,林媛,2016
491,艺术学,海南师范大学,青年基金项目,非物质文化遗产保护背景下的黎族手工艺研究,张君,2016
492,艺术学,杭州电子科技大学,青年基金项目,云计算移动互联视角下非遗文化的认知模式和体验设计研究,施妍,2016
493,艺术学,河南理工大学,青年基金项目,视觉文化视野下的《点石斋画报》研究,杨慧丹,2016
494,艺术学,河西学院,青年基金项目,河西走廊中东部地区石窟、寺观壁画考察与研究,李慧国,2016
495,艺术学,湖北大学,青年基金项目,基于遗产廊道理论的历史文化名镇绿地系统构建及实践研究,吴义曲,2016
496,艺术学,湖南师范大学,青年基金项目,南岭走廊盘瑶服饰的艺术人类学研究,李彦,2016
497,艺术学,华东交通大学,青年基金项目,基于共生关系视角下对婺源徽州文化生态实验区非遗自身生存体系的研究,李倩,2016
498,艺术学,华东师范大学,青年基金项目,“博洛尼亚进程”下德国音乐教育学科构建对我国的启示,张玎苑,2016
499,艺术学,华中师范大学,青年基金项目,清初江南遗民画家与遗民画研究,蔡敏,2016
500,艺术学,淮阴师范学院,青年基金项目,宋代御容图像与制度研究,黎晟,2016
501,艺术学,黄冈师范学院,青年基金项目,审美现代性视域中的“八五美术运动”研究,李娟,2016
502,艺术学,黄冈师范学院,青年基金项目,乡村老龄人群的娱乐休闲方式研究——以鄂东民俗艺术活动的调查为中心,袁勋,2016
503,艺术学,江汉大学,青年基金项目,农村留守儿童户外活动空间研究,林家立,2016
504,艺术学,江汉大学,青年基金项目,乡镇声景文化空间保护与拓展,戴菲,2016
505,艺术学,江南大学,青年基金项目,美丽乡村景观营造的评价体系研究,门坤玲,2016
506,艺术学,江苏大学,青年基金项目,符号学视角下的艺术内容app交互设计研究,杨东润,2016
507,艺术学,江西农业大学,青年基金项目,基于GIS技术的城市绿地休闲空间布局优化研究——基于老年人视角,张绿水,2016
508,艺术学,凯里学院,青年基金项目,贵州省音乐类非物质文化遗产传承人口述史研究,单晓杰,2016
509,艺术学,兰州大学,青年基金项目,花儿的数字化保护与传承研究,周亮,2016
510,艺术学,岭南师范学院,青年基金项目,黄牧甫印谱的辑拓、传播与晚清岭南篆刻研究,李吾铭,2016
511,艺术学,南昌师范学院,青年基金项目,国外艺术设计学博士学位论文评价与比较研究,周升,2016
512,艺术学,南京工业大学,青年基金项目,中国传统造型艺术的对外传播研究,张安华,2016
513,艺术学,南京理工大学,青年基金项目,百年好莱坞的中国想象及其在中国的接受研究,韩琦珺,2016
514,艺术学,南京林业大学,青年基金项目,传承与创新语境下的博物馆文化创意产品品牌化发展研究,王颖,2016
515,艺术学,南京师范大学,青年基金项目,中国古代书法教育制度考论,朱建华,2016
516,艺术学,南京师范大学,青年基金项目,中国早期电影与外来影响,胡文谦,2016
517,艺术学,齐鲁工业大学,青年基金项目,汉魏六朝“乐舞赋”史料研究,严可,2016
518,艺术学,齐齐哈尔大学,青年基金项目,思想史视域下的秦汉乐论研究,王维,2016
519,艺术学,青岛大学,青年基金项目,中国艺术赞助机制构建及策略研究,赵凤芹,2016
520,艺术学,厦门大学,青年基金项目,记忆与想像：杨德昌电影中的日本论述,邓军,2016
521,艺术学,山东大学,青年基金项目,南宋禅宗绘画研究,李静,2016
522,艺术学,山东青年政治学院,青年基金项目,《礼记》的设计文化及其现代价值研究,朱国芳,2016
523,艺术学,山东师范大学,青年基金项目,晚清民国时期电影教育史研究（1896-1949）,刘琨,2016
524,艺术学,山东师范大学,青年基金项目,乡村文艺队伍建设与农村公共文化产品供给研究,宋姗姗,2016
525,艺术学,上海大学,青年基金项目,数字动漫视域下金山农民画的动画创作模式及样板效应研究,蒋敏,2016
526,艺术学,韶关学院,青年基金项目,“互联网+”视域下粤北瑶族服饰数据库构建与创新设计研究,李祖华,2016
527,艺术学,深圳大学,青年基金项目,中国汉唐古典舞流派语言形式研究,陈捷,2016
528,艺术学,石河子大学,青年基金项目,新疆草原民族图腾崇拜与舞蹈发展的研究,蔡乐,2016
529,艺术学,首都师范大学,青年基金项目,18—19世纪英国艺术中的中国图像研究,陈璐,2016
530,艺术学,四川大学,青年基金项目,基于钻石理论的高校艺术学学科竞争力系统分析与评价研究,张令伟,2016
531,艺术学,四川大学,青年基金项目,“华岩腔”研究,陈芳,2016
532,艺术学,四川师范大学,青年基金项目,巴蜀汉族丧葬仪式音乐研究,罗亮星,2016
533,艺术学,四川音乐学院,青年基金项目,交互式电子音乐研究,陆敏捷,2016
534,艺术学,太原师范学院,青年基金项目,上海双年展的艺术史观研究（1996-2016）,张鑫,2016
535,艺术学,泰山学院,青年基金项目,基于稀疏表示模型的电影文化遗产数字化保护研究,吴兵,2016
536,艺术学,天津工业大学,青年基金项目,大运河生态文化景观可持续保护与发展研究,王薇,2016
537,艺术学,天津工业大学,青年基金项目,濒危京派发绣技艺及其传承保护对策研究,匡丽赟,2016
538,艺术学,天津师范大学,青年基金项目,生产机制、类型特征与营销策略：新媒体时代的网络大电影研究,曹娟,2016
539,艺术学,天津职业技术师范大学,青年基金项目,基于数字信息化的城市交通环境导视识别系统研究,张萌,2016
540,艺术学,五邑大学,青年基金项目,粤东墩头蓝客家明清织染技艺的传承与创新应用研究,肖劲蓉,2016
541,艺术学,武汉大学,青年基金项目,政治景观与民族寓言：东欧社会主义国家电影的文化研究(1945—1989),王文斌,2016
542,艺术学,武汉纺织大学,青年基金项目,内参片与中国电影：1966-1976,柳迪善,2016
543,艺术学,西安建筑科技大学,青年基金项目,城市老龄化社区生活形态可持续发展研究,徐娅,2016
544,艺术学,西华师范大学,青年基金项目,“孟菲斯”设计思想研究,唐霖,2016
545,艺术学,扬州大学,青年基金项目,当代中国民族管乐艺术发展史（1949-2015）,胡亮,2016
546,艺术学,榆林学院,青年基金项目,陕北民间寺庙壁画艺术风格的地域性特征研究,马丽,2016
547,艺术学,长沙师范学院,青年基金项目,十七世纪以来“文人情结”与书画商业文化博弈研究,郑付忠,2016
548,艺术学,浙江财经大学,青年基金项目,江南园林声景的记录、描述与表达：基于GIS技术的声景地图研究,郭敏,2016
549,艺术学,浙江传媒学院,青年基金项目,西方实验性舞蹈影像的艺术行为与媒体传播研究,袁艺,2016
550,艺术学,浙江大学,青年基金项目,转型时期的通俗剧想象：香港国语电影研究（1949-1979）,李媛媛,2016
551,艺术学,浙江大学,青年基金项目,中国城市化进程的影像表达及其美学诠释,林玮,2016
552,艺术学,浙江理工大学,青年基金项目,明清杭州园林研究,麻欣瑶,2016
553,艺术学,浙江农林大学,青年基金项目,滨水型绿道景观绩效评价体系研究——以杭州地区为例,唐慧超,2016
554,艺术学,浙江农林大学,青年基金项目,基于图像的明清杭州西湖园林变迁与传承研究,洪泉,2016
555,艺术学,中国计量学院,青年基金项目,六次产业背景下植物工厂的整合创新设计研究,李振鹏,2016
556,艺术学,中国计量学院,青年基金项目,江南佛教造像“汉梵并存”式图像艺术研究,肖丹,2016
557,艺术学,中国矿业大学,青年基金项目,苏鲁豫皖交界圈传统民居的文化特质及营造技艺研究,张明皓,2016
558,艺术学,中国音乐学院,青年基金项目,中蒙两国跨界语境中的蒙古佛教音乐比较研究,楚高娃,2016
559,艺术学,中国政法大学,青年基金项目,《纪录现代性体验：20世纪初德国电影理论研究》,徐亚萍,2016
560,艺术学,深圳大学,自筹经费项目,香港城市雕塑研究,李晓林,2016
561,艺术学,首都师范大学,自筹经费项目,互联网+舞蹈艺术教育创新模式研究,田培培,2016
562,历史学,安徽理工大学,规划基金项目,新中国清除印度“在藏特权”的历史梳理及经验研究,朱广亮,2016
563,历史学,安徽审计职业学院,规划基金项目,现代革命文艺演进研究——以周扬为中心的历史考察,唐旭斌,2016
564,历史学,北京建筑大学,规划基金项目,近代德国城市运行机制和工程技术对中国城市化影响之研究,陈雳,2016
565,历史学,北京外国语大学,规划基金项目,近代日本对外侵略与右翼强硬势力的作用,邵建国,2016
566,历史学,福建师范大学,规划基金项目,孝与汉晋皇权研究,巴晓津,2016
567,历史学,福建中医药大学,规划基金项目,简帛资料与战国秦汉疾病史研究,罗宝珍,2016
568,历史学,河南大学,规划基金项目,明代达官军研究,周松,2016
569,历史学,凯里学院,规划基金项目,清代贵州清水江流域田册整理与研究,龙泽江,2016
570,历史学,闽南师范大学,规划基金项目,光复初期台湾的中共地下党研究,宋邦强,2016
571,历史学,南京大学,规划基金项目,南京韩人社会史（1912-1948）,尹恩子,2016
572,历史学,内蒙古大学,规划基金项目,蒙古前四汗营地、猎地、陵地研究——以漠北驿路为视角,石坚军,2016
573,历史学,曲阜师范大学,规划基金项目,国家意志、儒学传承、族群记忆——明代圣贤家族志祭礼研究,杨峰,2016
574,历史学,四川大学,规划基金项目,民国时期汉藏知识界人士视域中的康区研究,玉珠措姆,2016
575,历史学,太原学院,规划基金项目,山西培塑大寨典型的社会基础及反思学大寨运动的艰难历程,李静萍,2016
576,历史学,新疆师范大学,规划基金项目,清至民国时期新疆塔里木河流域水利灌溉与维吾尔社会,阿利亚艾尼瓦尔,2016
577,历史学,伊犁师范学院,规划基金项目,新疆锡伯族宗教文化及与其他民族文化的相互关系研究,丁立军,2016
578,历史学,浙江农林大学暨阳学院,规划基金项目,建国以来中国共产党海权战略思想研究,王历荣,2016
579,历史学,中国科学技术大学,规划基金项目,三世纪前中国日月食观念与理论研究,关瑜桢,2016
580,历史学,安徽师范大学,青年基金项目,新中国成立初期文字改革研究,崔明海,2016
581,历史学,北京师范大学,青年基金项目,近代中国时间观念再研究——以时间新名词新概念的形成和传播为中心,湛晓白,2016
582,历史学,东北师范大学,青年基金项目,天皇制伦理对近代日本宪法学的侵入与畸化,张东,2016
583,历史学,东北师范大学,青年基金项目,对乌尔第三王朝时期的法庭判案文书（ditila）的整理与研究,王光胜,2016
584,历史学,东北师范大学,青年基金项目,商周金文彩色图片搜集、整理与研究,鞠焕文,2016
585,历史学,福建师范大学,青年基金项目,时空视野下的唐代宫城体制研究,李永,2016
586,历史学,河南大学,青年基金项目,明清黄河变动对淮扬海地区水资源管理影响研究,肖启荣,2016
587,历史学,河南大学,青年基金项目,宋代养老制度研究,马晓燕,2016
588,历史学,河南工程学院,青年基金项目,古代中越宗藩关系与越南亚宗藩关系比较研究,王继东,2016
589,历史学,河南师范大学,青年基金项目,清末改革进程中的乡村群体性事件研究,葛风涛,2016
590,历史学,河南师范大学,青年基金项目,秦汉简牍官文书与国家政务运行机制及行政效率研究,贺科伟,2016
591,历史学,河南师范大学,青年基金项目,财政制度转变视阈下近代中国盐政改革研究（1900—1931）,李丽霞,2016
592,历史学,湖北大学,青年基金项目,政权与政事——黄梅民国县政档案研究（1945—1949）,李晓溪,2016
593,历史学,湖北科技学院,青年基金项目,白寿彝史学研究,赵骞,2016
594,历史学,湖北汽车工业学院,青年基金项目,清代老学史研究,王闯,2016
595,历史学,湖南工业大学,青年基金项目,日本馆藏侵华战争各国新闻舆论的翻译、整理与研究,范晓露,2016
596,历史学,南京大学,青年基金项目,柳诒徵先生年谱长编,武黎嵩,2016
597,历史学,南京师范大学,青年基金项目,新见新莽官印封泥整理与研究,石继承,2016
598,历史学,厦门大学嘉庚学院,青年基金项目,清代福建省民间纠纷及其海疆社会治理,肖丽红,2016
599,历史学,山东大学,青年基金项目,日本江户幕府对清朝情报的搜集与研究,仲光亮,2016
600,历史学,山东大学,青年基金项目,城市规划与近代英国“城市病”治理研究,梁远,2016
601,历史学,山东师范大学,青年基金项目,中央研究院历史语言研究所的制度建设研究（1928-1949）,刘承军,2016
602,历史学,山西大学,青年基金项目,晚清华北灾荒与货币流通研究,韩祥,2016
603,历史学,山西大学,青年基金项目,晚清民国萍乡煤矿产业契约的整理与研究,曾伟,2016
604,历史学,陕西师范大学,青年基金项目,从化外到化内：乾隆朝金川地区的社会文化变迁,王惠敏,2016
605,历史学,陕西师范大学,青年基金项目,环境史视野下黄土高原土壤生态与农业社会研究（1644-1949）,杜娟,2016
606,历史学,陕西学前师范学院,青年基金项目,沙特阿拉伯王国精英集团与王权政治研究,韩小婷,2016
607,历史学,上海交通大学,青年基金项目,美国战略情报局与中共军事合作研究,贾钦涵,2016
608,历史学,上海立信会计学院,青年基金项目,台湾地区所藏会计史资料的搜集、整理与研究,罗国辉,2016
609,历史学,四川大学,青年基金项目,宋代郊祀大礼仪式及其政治文化内涵研究,王刚,2016
610,历史学,天津师范大学,青年基金项目,马克思主义东方学理论与中国传统社会视野下的京津冀协同发展研究,刘宁,2016
611,历史学,同济大学,青年基金项目,电力的应用与近代上海都市生活变迁研究（1880-1937）,杨琰,2016
612,历史学,武汉大学,青年基金项目,早期中国的月令与“神圣时间”研究,薛梦潇,2016
613,历史学,西安交通大学,青年基金项目,中国古代长史制度演变研究,申超,2016
614,历史学,盐城师范学院,青年基金项目,临泽黄家湾滩汉晋简牍的整理与研究,杨国誉,2016
615,历史学,云南师范大学,青年基金项目,19世纪英国社团与国家治理现代化研究,袁弋胭,2016
616,历史学,浙江工商大学,青年基金项目,清政府的对日情报工作与决策研究（1871-1895）,徐磊,2016
617,历史学,浙江理工大学,青年基金项目,民国救国储金运动研究——以社会运动理论为考察视角,贺俊杰,2016
618,历史学,浙江水利水电学院,青年基金项目,国家与社会互动视野下的江南基层政权与乡村治理研究（1927—1937）,胡勇军,2016
619,历史学,中国人民大学,青年基金项目,国家与地方：晚清乡试中额研究,张瑞龙,2016
620,历史学,中南财经政法大学,青年基金项目,清代《史通》文献整理与研究,刘海波,2016
621,考古学,安徽工业大学,青年基金项目,繁昌窑青白瓷制瓷工艺与技术起源研究,崔名芳,2016
622,考古学,河南大学,青年基金项目,汉水流域青铜时代考古学文化研究,徐燕,2016
623,考古学,山西大学,青年基金项目,洛阳地区东周墓葬制度研究,张亮,2016
624,考古学,西北大学,青年基金项目,公共考古视阈下我国文化遗产价值传播研究,高小燕,2016
625,经济学,安徽工业大学,规划基金项目,“二元体制”变迁视角下人力资本代际传递与城乡收入不平等研究,周世军,2016
626,经济学,北京交通大学,规划基金项目,基于双重属性的文化产业安全问题研究,张娜,2016
627,经济学,大连海事大学,规划基金项目,我国城市老年群体网络消费实证研究,杨宏,2016
628,经济学,大连理工大学,规划基金项目,外部流动性冲击与我国金融稳定,安辉,2016
629,经济学,东北财经大学,规划基金项目,转轨国家金融安全与宏观调控问题研究,陈菁泉,2016
630,经济学,对外经济贸易大学,规划基金项目,社会基本医疗保险与商业补充医疗保险的不对称信息检验、福利后果与政策评估,祝伟,2016
631,经济学,福建师范大学福清分校,规划基金项目,世界主要经济体货币政策溢出效应与中国应对研究,赵东喜,2016
632,经济学,广东海洋大学,规划基金项目,海外农业投资区位选择中东道国国家风险研究,陈伟,2016
633,经济学,广东金融学院,规划基金项目,服务业对中国制造业国际分工地位的影响研究：基于附加值贸易的视角,刘艳,2016
634,经济学,广东外语外贸大学,规划基金项目,主动嵌入GVC视角下中国制造业分工地位的升级机制研究,聂聆,2016
635,经济学,哈尔滨商业大学,规划基金项目,典型东北黑土带地区施肥行为与农业非点源污染交互作用及政策模拟研究,赵大伟,2016
636,经济学,河北师范大学,规划基金项目,改革开放以来农地承包权制度演化：历史进程与现实考量,刘刚,2016
637,经济学,河南理工大学,规划基金项目,企业环境技术创新的行为决策机制研究,李创,2016
638,经济学,河南师范大学,规划基金项目,基于copula风险度量模型的养老基金资产配置问题研究,翟永会,2016
639,经济学,湖北大学,规划基金项目,世界技术不平衡发展问题研究,柳剑平,2016
640,经济学,湖南理工学院,规划基金项目,新常态下农村精准扶贫的区域包容性创新机制、绩效及政策研究,陈灿煌,2016
641,经济学,湖南理工学院,规划基金项目,利率市场化条件下保险产品设计与保险金融一体化研究,江五元,2016
642,经济学,湖南农业大学,规划基金项目,农民专业合作社组织信任建立、损坏与修复研究——以湖南省粮食产业为例,孙艳华,2016
643,经济学,华北电力大学,规划基金项目,中国碳配额交易机制情景模拟与福利效应测度,武群丽,2016
644,经济学,华东师范大学,规划基金项目,旅游圈的适度规模：基于多区域需求溢出的研究,李山,2016
645,经济学,华南师范大学,规划基金项目,信用变量选择与特征提取及其应用研究,熊志斌,2016
646,经济学,华中科技大学,规划基金项目,基于福利均衡的征地补偿及收益分配制度研究,陈莹,2016
647,经济学,吉林大学,规划基金项目,金融业双向开放推动下中国外汇市场压力的聚集与释放及风险预警研究,刘柏,2016
648,经济学,吉林农业大学,规划基金项目,供给侧改革背景下农业龙头企业技术创新的激励机制研究——以吉林省为例,杨兴龙,2016
649,经济学,吉林师范大学,规划基金项目,差异化平台的兼容激励与市场结构演进研究,刘大为,2016
650,经济学,吉林师范大学,规划基金项目,公债效应理论研究与国际实证检验,刘忠敏,2016
651,经济学,暨南大学,规划基金项目,转融券制度、卖空约束与市场稳定性,苏冬蔚,2016
652,经济学,暨南大学,规划基金项目,加权的连续性分布动态方法及其应用研究,吴建新,2016
653,经济学,暨南大学,规划基金项目,世界自然遗产地景区消费对区域经济的影响机制研究：旅游乘数的视角,刘益,2016
654,经济学,南京大学,规划基金项目,中国构建高水平FTA网络及参与全球价值链体系重构研究,韩剑,2016
655,经济学,南京航空航天大学,规划基金项目,违约率有限量化条件下资产证券化风险自留监管研究,李杰,2016
656,经济学,南京农业大学,规划基金项目,我国区域间经济联系中隐含的生态足迹研究,刘红光,2016
657,经济学,南京农业大学,规划基金项目,新型农村养老保险对农村土地流转的影响：作用机制与政策效应,刘华,2016
658,经济学,南京审计学院,规划基金项目,中国劳动力流动的地区福利效应研究,樊士德,2016
659,经济学,南开大学,规划基金项目,审慎资本管制与中国资本账户开放：基于跨境资本套利和套汇视角的研究,王博,2016
660,经济学,南开大学,规划基金项目,以供给侧结构性改革化解我国新兴产业产能过剩的路径研究,白雪洁,2016
661,经济学,清华大学,规划基金项目,我国基建投资的宏观经济效应研究：理论、实证分析与政策含义,刘庆,2016
662,经济学,厦门大学,规划基金项目,人民币汇率联动与人民币定价权研究,吴丽华,2016
663,经济学,厦门大学,规划基金项目,行业工资差异、劳动力错配与我国产业结构调整和产出增长,柏培文,2016
664,经济学,山东大学,规划基金项目,基于贸易限制指数的我国贸易政策动态调整研究,刘庆林,2016
665,经济学,山东农业大学,规划基金项目,农业水价综合改革的效应机理研究：行为分析、仿真模拟与政策优化,周霞,2016
666,经济学,山西财经大学,规划基金项目,双边融资与国际产能合作：机制、效用和条件,史恩义,2016
667,经济学,陕西师范大学,规划基金项目,股票流动性对投资者情绪波动的响应机制：微观作用机理与宏观传导效应,尹海员,2016
668,经济学,上海对外经贸大学,规划基金项目,新兴市场国通胀目标制的政策有效性及其影响机制研究——以“稳定通胀预期”为研究主线,刘东华,2016
669,经济学,天津财经大学,规划基金项目,负面清单行业限制范围和限制强度的决定机制研究,陆建明,2016
670,经济学,天津大学,规划基金项目,互联网环境下物流金融贷款契约决策与协调研究,杜军,2016
671,经济学,天津工业大学,规划基金项目,多种风险环境下养老金计划的时间一致均衡策略：理论与实证研究,常浩,2016
672,经济学,天津师范大学,规划基金项目,目标多元和禀赋差异下的农地制度选择——基于全国代表性调查数据的经验研究,张同龙,2016
673,经济学,文华学院,规划基金项目,住宅类建筑能耗、排放测算与低碳建筑政策设计,徐声星,2016
674,经济学,武汉大学,规划基金项目,人民币国际化进程中资本账户开放及其风险防范研究,彭红枫,2016
675,经济学,武汉大学,规划基金项目,汇率传递与货币政策选择：考虑预期因素的研究,李艳丽,2016
676,经济学,西安外国语大学,规划基金项目,中国碳交易市场研究：价格与效率,陈欣,2016
677,经济学,西北大学,规划基金项目,新常态背景下中国潜在经济增长率测算的结构分解与提升路径研究,茹少峰,2016
678,经济学,西南财经大学,规划基金项目,基于多元copula模拟的操作风险度量不确定性研究,莫建明,2016
679,经济学,西南交通大学,规划基金项目,基于高频数据的已实现波动率与极差波动率拓展建模、预测及其经济评价,余江,2016
680,经济学,西南交通大学,规划基金项目,供给侧改革视域下我国农村集体建设用地入市风险及其防范研究,李杰,2016
681,经济学,湘潭大学,规划基金项目,经济开放度对中国房价区域差异性影响的理论与实证研究,鞠方,2016
682,经济学,烟台大学,规划基金项目,生鲜农产品电商运营模式下蔬果类合作社嵌入机制及其优化研究,张益丰,2016
683,经济学,云南财经大学,规划基金项目,数字经济背景下跨国企业国际逃避税问题及对策研究,沈娅莉,2016
684,经济学,长安大学,规划基金项目,政府担保资金漩涡形成机理与逆向释放研究,孙伟,2016
685,经济学,长江大学,规划基金项目,基于粮食安全的耕地休耕制度与政策研究,何蒲明,2016
686,经济学,浙江工商大学,规划基金项目,利率市场化、银行风险定价能力与民营企业融资约束——基于信贷组合贷款供给模型的研究,赵平,2016
687,经济学,浙江工商职业技术学院,规划基金项目,“智能制造”视角下服装产业链重构：机制、模式与路径,王若明,2016
688,经济学,浙江经济职业技术学院,规划基金项目,绿色技术外溢效应与“中国制造”升级研究——基于全球价值链分工视角,殷宝庆,2016
689,经济学,中国传媒大学,规划基金项目,新常态下短期经济波动对长期增长的影响机理与对策研究,池建宇,2016
690,经济学,中国地质大学（武汉）,规划基金项目,农户参与视角下旅游精准扶贫模式创新与效率评估,李会琴,2016
691,经济学,中国海洋大学,规划基金项目,全球价值链嵌入对中国低碳全要素生产率的影响机制及提升路径研究,许冬兰,2016
692,经济学,中国矿业大学,规划基金项目,基于社会-技术系统转型理论的中国电源结构转型的机制、模拟与政策研究,吕涛,2016
693,经济学,中国人民大学,规划基金项目,中央八项规定与在职消费归类操纵行为研究,叶康涛,2016
694,经济学,中国人民大学,规划基金项目,城镇化对家庭能源消费的影响--基于居民家庭调查数据的研究,魏楚,2016
695,经济学,中南财经政法大学,规划基金项目,国际研发资本技术溢出对绿色技术创新绩效的影响及区域差异：空间溢出及门槛效应视角,罗良文,2016
696,经济学,重庆大学,规划基金项目,高铁对中国区域经济增长及趋同的影响研究,姚树洁,2016
697,经济学,安徽财经大学,青年基金项目,中国居民家庭金融资产配置有效性研究,周弘,2016
698,经济学,安徽工业大学,青年基金项目,带跳跃的碳排放交易市场状态相依结构：基于高频数据的研究,胡根华,2016
699,经济学,北京工商大学,青年基金项目,证券市场异常波动背景下价格限制类交易机制对市场质量的影响：基于效率与公平的视角,李梦雨,2016
700,经济学,北京化工大学,青年基金项目,均衡视角下网络购物市场不对称信息影响与市场解决方案的经济分析,张自然,2016
701,经济学,北京化工大学,青年基金项目,多尺度视角下的原油价格波动形成机制与市场风险度量研究,贺凯健,2016
702,经济学,北京交通大学,青年基金项目,基于城镇化效率的中国交通运输结构优化研究,刘铁鹰,2016
703,经济学,北京交通大学,青年基金项目,大维度面板数据模型截面相关检验研究,卯光宇,2016
704,经济学,北京理工大学,青年基金项目,我国金融资源错配与供给侧结构失衡的内在联系与优化对策研究,梁媛,2016
705,经济学,北京林业大学,青年基金项目,资源环境约束下中国木材产业全球价值链地位攀升研究,侯方淼,2016
706,经济学,北京师范大学,青年基金项目,信息透明度与股价崩盘风险：公司治理与制度环境视角,江婕,2016
707,经济学,北京师范大学,青年基金项目,资助对大学生发展的影响及机制研究,韩丽丽,2016
708,经济学,大连海事大学,青年基金项目,中国装备制造业在全球价值链中分工地位测度及转型升级路径研究,李焱,2016
